Klimakennwert,Jahreszeit,Landkreis Name,Landkreis Kennziffer (Kreisschlüssel),Median der Änderungen,Minimum,Maximum,Einheit,HYRAS Beobachtungen 1971-2000,Experteneinschätzung zur Belastbarkeit 
95. Perzentil des Niederschlags,ganzes Jahr,Steinburg,01061,2.4,1.4,5.5,mm/Tag, 10.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Stormarn,01062,2.0,0.6,4.2,mm/Tag, 10.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Warendorf,05570,2.2,1.2,4.1,mm/Tag, 10.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Erlangen-Höchstadt,09572,2.3,0.6,5.1,mm/Tag, 9.5,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Ansbach,09571,2.2,0.9,5.1,mm/Tag, 9.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Roth,09576,2.3,1.0,5.6,mm/Tag, 10.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Weißenburg-Gunzenhausen,09577,2.3,1.2,6.0,mm/Tag, 10.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Nürnberger Land,09574,2.4,1.0,5.3,mm/Tag, 11.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Neustadt an der Aisch-Bad Windsheim,09575,2.2,0.6,5.2,mm/Tag, 9.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Wesel,05170,2.4,0.8,4.5,mm/Tag, 10.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Lichtenfels,09478,2.3,0.9,5.4,mm/Tag, 9.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Coburg,09473,2.5,0.9,5.2,mm/Tag, 10.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Bayreuth,09472,2.2,1.0,5.0,mm/Tag, 11.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Bamberg,09471,2.2,1.2,4.3,mm/Tag, 10.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Oder-Spree,12067,2.3,1.3,6.4,mm/Tag, 7.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Kulmbach,09477,2.3,0.9,5.5,mm/Tag, 11.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Kronach,09476,2.4,0.8,5.5,mm/Tag, 12.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Hof,09475,2.2,1.1,5.1,mm/Tag, 11.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Forchheim,09474,2.4,0.8,5.5,mm/Tag, 11.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Vogelsbergkreis,06535,2.5,0.7,4.7,mm/Tag, 11.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Marburg-Biedenkopf,06534,2.4,0.8,4.1,mm/Tag, 10.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Limburg-Weilburg,06533,2.5,1.1,4.4,mm/Tag, 10.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Lahn-Dill-Kreis,06532,2.5,1.2,4.3,mm/Tag, 11.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Gießen,06531,2.6,0.3,4.4,mm/Tag, 9.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Heidelberg,08221_08226_08222,2.9,0.5,5.7,mm/Tag, 11.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Solingen ,05122_05158_05124_05378_05120,2.7,0.8,5.5,mm/Tag, 13.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Köln,05315,2.4,1.3,5.6,mm/Tag, 10.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Oberallgäu,09780,3.4,0.9,6.9,mm/Tag, 22.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Deggendorf,09271,2.6,0.9,4.6,mm/Tag, 13.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Kelheim,09273,2.5,1.0,5.8,mm/Tag, 10.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Rhein-Sieg-Kreis,05382,2.3,1.4,5.3,mm/Tag, 10.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Passau,09275,2.7,1.0,5.4,mm/Tag, 13.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Landshut,09274,2.7,1.0,6.5,mm/Tag, 11.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Rottal-Inn,09277,2.8,1.3,5.4,mm/Tag, 12.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Regen,09276,2.6,0.2,5.8,mm/Tag, 15.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Dingolfing-Landau,09279,2.5,1.0,6.0,mm/Tag, 10.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Straubing-Bogen,09278,2.5,0.9,5.7,mm/Tag, 11.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Cham,09372,2.3,0.9,5.0,mm/Tag, 11.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Neumarkt in der Oberpfalz,09373,2.3,1.0,5.8,mm/Tag, 11.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Neustadt an der Waldnaab,09374,2.4,0.9,5.0,mm/Tag, 10.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Regensburg,09375,2.4,1.0,6.1,mm/Tag, 10.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Schwandorf,09376,2.4,1.1,5.3,mm/Tag, 10.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Tirschenreuth,09377,2.2,1.0,5.9,mm/Tag, 10.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Ennepe-Ruhr-Kreis,05954,2.3,0.7,4.9,mm/Tag, 12.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Hochsauerlandkreis,05958,2.1,0.4,4.6,mm/Tag, 13.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Unterallgäu,09778,2.7,0.9,5.9,mm/Tag, 13.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Chemnitz ,14511_14524_14521_14522,2.2,0.5,4.9,mm/Tag, 10.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Pirmasens ,07317_07340,2.5,1.0,5.7,mm/Tag, 12.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Hamburg,02000,2.1,0.3,4.1,mm/Tag, 10.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Unstrut-Hainich-Kreis,16064,2.1,0.9,5.7,mm/Tag, 8.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Kyffhäuserkreis,16065,2.0,0.9,5.8,mm/Tag, 7.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Schmalkalden-Meiningen,16066,2.3,1.0,5.3,mm/Tag, 10.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Gotha,16067,2.0,0.4,6.8,mm/Tag, 9.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Eichsfeld,16061,1.9,1.1,5.1,mm/Tag, 9.5,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Nordhausen,16062,2.2,1.1,4.2,mm/Tag, 9.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Wartburgkreis,16063,2.1,1.1,5.3,mm/Tag, 9.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Sömmerda,16068,2.1,0.8,5.8,mm/Tag, 7.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Hildburghausen,16069,2.5,1.1,5.4,mm/Tag, 10.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Neuwied,07138,2.4,1.2,4.7,mm/Tag, 10.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr, Region um Würzburg,09663_09679,2.3,1.2,4.7,mm/Tag, 8.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Ahrweiler,07131,1.9,1.0,3.9,mm/Tag, 9.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Altenkirchen (Westerwald),07132,2.7,0.8,5.1,mm/Tag, 13.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Bad Kreuznach,07133,2.0,0.9,4.5,mm/Tag, 8.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Birkenfeld,07134,2.2,0.9,4.6,mm/Tag, 11.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Cochem-Zell,07135,2.1,0.9,4.3,mm/Tag, 10.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Schweinfurt,09678,2.3,1.3,4.4,mm/Tag, 8.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Leipzig,14729,2.2,0.8,5.1,mm/Tag, 8.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Stuttgart ,08111_08115_08116_08118_08119,2.7,0.9,4.4,mm/Tag, 11.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Bodenseekreis,08435,3.2,1.3,8.1,mm/Tag, 13.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Ravensburg,08436,2.9,1.2,5.8,mm/Tag, 15.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Sigmaringen,08437,2.7,1.1,5.7,mm/Tag, 11.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Frankfurt am Main,06412_06413_06436_06434_06440_06435_06438_06433,2.5,1.0,5.0,mm/Tag, 10.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Hagen ,05914_05954_05913_05978_05962,2.3,0.6,4.3,mm/Tag, 12.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Main-Taunus-Kreis,06436_06412_06414_06433_06439_06434,2.5,1.5,5.0,mm/Tag, 9.5,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region Hannover,03241,2.0,0.6,5.2,mm/Tag, 9.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Rhein-Lahn-Kreis,07141,2.3,0.7,4.7,mm/Tag, 9.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Rhein-Hunsrück-Kreis,07140,2.1,0.5,4.5,mm/Tag, 9.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Westerwaldkreis,07143,2.7,1.3,4.8,mm/Tag, 12.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Leverkusen ,05316_05315_05378_05158,2.6,1.0,5.1,mm/Tag, 12.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Aschaffenburg,09661_09671_09676,2.6,1.1,4.6,mm/Tag, 11.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Rosenheim,09187,3.1,1.8,8.4,mm/Tag, 16.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Pfaffenhofen an der Ilm,09186,2.6,1.0,5.3,mm/Tag, 10.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Neuburg-Schrobenhausen,09185,2.7,1.2,5.3,mm/Tag, 10.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,München,09184,2.9,1.5,7.8,mm/Tag, 14.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Mühldorf am Inn,09183,2.8,1.3,6.3,mm/Tag, 12.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Miesbach,09182,3.4,1.1,8.5,mm/Tag, 20.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Landsberg am Lech,09181,2.9,0.7,6.1,mm/Tag, 13.5,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Garmisch-Partenkirchen,09180,2.9,0.8,8.8,mm/Tag, 18.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Traunstein,09189,3.2,1.7,7.7,mm/Tag, 18.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Starnberg,09188,3.3,1.0,7.9,mm/Tag, 13.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Dithmarschen,01051,2.6,1.1,7.9,mm/Tag, 10.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Herzogtum Lauenburg,01053,2.0,0.3,4.2,mm/Tag, 9.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Ostholstein,01055,2.3,0.8,4.9,mm/Tag, 9.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Nordfriesland,01054,2.5,1.3,6.4,mm/Tag, 10.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Plön,01057,2.3,1.2,4.8,mm/Tag, 9.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Pinneberg,01056,2.2,0.3,4.3,mm/Tag, 10.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Schleswig-Flensburg,01059,2.3,0.7,4.6,mm/Tag, 11.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Rendsburg-Eckernförde,01058,2.2,1.3,4.6,mm/Tag, 10.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Lübeck,01003_13074_01055_01053_01062,2.2,0.7,4.4,mm/Tag, 9.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Oberhausen ,05119_05170_05512_05113_05117_05112,2.4,0.8,4.4,mm/Tag, 10.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Memmingen,09764_09778_08436,2.9,1.2,5.8,mm/Tag, 14.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Wetteraukreis,06440,2.7,0.5,4.9,mm/Tag, 9.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Rhein-Erft-Kreis,05362,2.1,0.9,5.1,mm/Tag, 9.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Euskirchen,05366,1.9,0.7,4.0,mm/Tag, 10.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Rostock ,13003_13072,2.1,0.2,5.2,mm/Tag, 8.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Wittenberg,15091,2.4,0.8,5.1,mm/Tag, 7.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Karlsruhe,08215,2.5,0.6,4.8,mm/Tag, 11.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Rastatt,08216,2.7,0.6,6.4,mm/Tag, 15.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Offenbach ,06438_06432_06411_06433_06413_06435_06412_09671,2.5,1.2,5.0,mm/Tag, 10.5,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Lindau (Bodensee) ,09776_08435_08436_09780_09763,3.2,1.7,6.5,mm/Tag, 18.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Essen ,05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916,2.4,0.8,4.6,mm/Tag, 11.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Gera ,16052_16076_15084_16074,2.3,0.8,6.0,mm/Tag, 8.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Märkischer Kreis,05962,2.2,0.3,4.8,mm/Tag, 14.5,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Mannheim,08222_08221_08226_06431_07338_07311_07318_07314,2.9,0.6,5.7,mm/Tag, 10.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Olpe,05966,2.4,0.3,5.1,mm/Tag, 14.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Trier,07211_07235,2.4,0.9,4.5,mm/Tag, 11.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Leipzig,14713_14729_14730,2.3,0.9,5.2,mm/Tag, 7.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Breisgau-Hochschwarzwald,08315,3.2,0.9,7.2,mm/Tag, 15.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Ortenaukreis,08317,3.0,0.8,6.9,mm/Tag, 14.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Emmendingen,08316,3.3,0.9,7.4,mm/Tag, 14.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Landau in der Pfalz ,07313_07337,2.5,1.1,5.1,mm/Tag, 11.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Dortmund,05913_05914_05911_05916_05978_05954_05562,2.3,0.7,4.6,mm/Tag, 11.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Brandenburg an der Havel,12051_12063_12069,2.2,1.0,5.6,mm/Tag, 7.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Eichstätt,09176,2.5,1.2,5.5,mm/Tag, 10.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Berchtesgadener Land,09172,3.2,0.9,7.7,mm/Tag, 20.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Pforzheim,08231_08236_08235,2.7,0.6,4.7,mm/Tag, 13.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Zollernalbkreis,08417,2.4,0.9,5.1,mm/Tag, 11.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Speyer ,07318_07311_07314_07338_08215_08226_08212,2.7,0.7,5.2,mm/Tag, 10.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Karlsruhe,08212_08215_07334,2.5,0.8,4.7,mm/Tag, 10.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Suhl ,16054_16066_16069_16070,2.4,1.0,5.8,mm/Tag, 10.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Fürth ,09563_09573_09562_09564,2.2,0.8,6.0,mm/Tag, 9.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Dresden ,14612_14627_14625_14628,2.1,0.5,6.0,mm/Tag, 9.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Kusel,07336,2.3,0.7,5.0,mm/Tag, 10.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Südliche Weinstraße,07337,2.5,1.1,5.1,mm/Tag, 11.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Germersheim,07334,2.5,1.0,4.7,mm/Tag, 10.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Kaiserslautern,07335,2.3,0.5,5.0,mm/Tag, 10.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Bad Dürkheim,07332,2.2,1.1,5.0,mm/Tag, 9.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Donnersbergkreis,07333,1.9,0.5,4.8,mm/Tag, 8.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Alzey-Worms,07331,2.1,1.1,5.0,mm/Tag, 7.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Mainz-Bingen,07339,2.2,1.3,4.8,mm/Tag, 8.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Schweinfurt ,09662_09678,2.3,1.3,4.4,mm/Tag, 8.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Neunkirchen ,10043_10044_10045_10041_10046_07336,2.6,1.1,5.0,mm/Tag, 12.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Kempten (Allgäu) ,09763_09780,3.4,0.9,6.9,mm/Tag, 22.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Worms ,07319_07331_07332_06431_07338_07311_07318_07314,2.4,1.2,4.8,mm/Tag, 9.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Heidenheim,08135,2.7,0.8,5.2,mm/Tag, 11.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Ostalbkreis,08136,2.5,0.8,4.7,mm/Tag, 12.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Neustadt an der Weinstraße,07316_07337_07332_07313,2.3,1.1,5.0,mm/Tag, 10.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Kassel,06611_06633_03159,2.3,1.0,5.5,mm/Tag, 10.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Salzgitter,03102_03254_03157_03158_03153_03101,2.0,0.4,5.2,mm/Tag, 9.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Emden,03402_03452_03457,2.3,1.0,5.5,mm/Tag, 10.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Neckar-Odenwald-Kreis,08225,2.7,1.0,5.0,mm/Tag, 11.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Rhein-Neckar-Kreis,08226,2.9,0.4,5.6,mm/Tag, 11.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Goslar,03153,2.0,0.5,5.4,mm/Tag, 12.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Gifhorn,03151,2.3,0.3,5.0,mm/Tag, 8.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Peine,03157,2.2,0.1,4.7,mm/Tag, 8.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Salzlandkreis,15089,2.2,-0.1,5.8,mm/Tag, 6.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Northeim,03155,2.1,0.7,4.7,mm/Tag, 10.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Mansfeld-Südharz,15087,2.1,0.7,6.1,mm/Tag, 7.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Jerichower Land,15086,2.2,1.0,5.5,mm/Tag, 7.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Wolfenbüttel,03158,2.0,0.3,5.4,mm/Tag, 8.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Göttingen,03159,2.3,1.0,4.6,mm/Tag, 10.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Börde,15083,1.9,-0.2,5.6,mm/Tag, 7.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Anhalt-Bitterfeld,15082,2.3,0.6,5.4,mm/Tag, 7.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Altmarkkreis Salzwedel,15081,2.0,0.7,5.6,mm/Tag, 7.5,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Halle (Saale) ,15002_15088,2.3,0.8,6.3,mm/Tag, 7.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Hameln-Pyrmont,03252,2.1,0.3,5.7,mm/Tag, 11.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Nordsachsen,14730,2.3,0.9,5.2,mm/Tag, 7.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Wunsiedel im Fichtelgebirge,09479,2.4,1.1,5.2,mm/Tag, 11.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Freiburg im Breisgau ,08311_08316_08315,3.3,0.9,7.4,mm/Tag, 14.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Rosenheim ,09163_09187,3.2,1.8,8.4,mm/Tag, 16.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Mülheim an der Ruhr,05117_05112_05158_05119_05113,2.5,0.7,4.7,mm/Tag, 11.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Hamm ,05915_05978_05974_05570_05558,2.2,1.0,4.4,mm/Tag, 10.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Herne ,05916_05513_05562_05911,2.4,0.7,4.9,mm/Tag, 10.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Frankenthal (Pfalz) ,07311_07318_07314_07338_08222,2.5,1.1,5.6,mm/Tag, 8.5,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Düsseldorf ,05111_05162_05158_05112,2.4,0.9,4.3,mm/Tag, 10.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Neumünster ,01004_01058_01060_01057_01002,2.2,1.2,4.5,mm/Tag, 10.5,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Weilheim-Schongau,09190,3.1,0.1,7.0,mm/Tag, 16.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Baden-Baden ,08211_08216,2.7,0.6,6.4,mm/Tag, 15.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Gütersloh,05754,2.3,1.2,4.7,mm/Tag, 10.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Herford,05758,2.1,1.0,4.7,mm/Tag, 10.5,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Regensburg ,09362_09375,2.5,1.0,6.1,mm/Tag, 10.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Weiden in der Oberpfalz ,09363_09374,2.3,0.8,5.1,mm/Tag, 10.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Ulm ,08421_08425_09775,2.7,1.1,5.2,mm/Tag, 11.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Bremerhaven,04012_03352_03461,2.4,0.6,5.4,mm/Tag, 10.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Kitzingen,09675,2.3,1.1,4.0,mm/Tag, 8.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Haßberge,09674,2.3,1.3,4.7,mm/Tag, 9.6,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Main-Spessart,09677,2.4,1.1,4.4,mm/Tag, 11.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Miltenberg,09676,2.4,1.2,4.5,mm/Tag, 10.9,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Aschaffenburg,09671,2.7,1.0,5.1,mm/Tag, 11.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Donau-Ries,09779,2.5,1.1,5.8,mm/Tag, 10.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Röhn-Grabfeld,09673,2.3,1.0,4.2,mm/Tag, 10.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Bad Kissingen,09672,2.5,1.2,4.4,mm/Tag, 10.8,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Günzburg,09774,2.8,1.1,6.4,mm/Tag, 11.3,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Neu-Ulm,09775,2.8,0.9,6.1,mm/Tag, 11.4,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Ostallgäu,09777,2.7,0.6,5.9,mm/Tag, 17.0,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Würzburg,09679,2.3,1.2,4.7,mm/Tag, 8.7,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Aichach-Friedberg,09771,2.9,1.3,6.1,mm/Tag, 11.1,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Augsburg,09772,2.7,1.2,6.2,mm/Tag, 11.7,Zunahme 
