Klimakennwert,Jahreszeit,Landkreis Name,Landkreis Kennziffer (Kreisschlüssel),Median der Änderungen,Minimum,Maximum,Einheit,HYRAS Beobachtungen 1971-2000,Experteneinschätzung zur Belastbarkeit 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Weiden in der Oberpfalz ,09363_09374,0.8,-0.1,4.3,Tage, 2.1,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Ulm ,08421_08425_09775,0.5,0.1,3.5,Tage, 1.8,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Bremerhaven,04012_03352_03461,0.4,0.0,1.7,Tage, 1.8,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Kitzingen,09675,0.8,-0.1,4.6,Tage, 3.4,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Haßberge,09674,0.8,-0.3,4.4,Tage, 2.9,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Main-Spessart,09677,0.8,-0.1,4.0,Tage, 2.7,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Miltenberg,09676,0.7,0.0,3.9,Tage, 2.6,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Aschaffenburg,09671,0.6,0.0,3.8,Tage, 2.7,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Donau-Ries,09779,0.7,0.0,4.7,Tage, 2.3,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Röhn-Grabfeld,09673,0.7,-0.2,3.4,Tage, 2.4,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Bad Kissingen,09672,0.7,-0.1,3.5,Tage, 2.5,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Günzburg,09774,0.8,0.0,4.0,Tage, 2.0,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Neu-Ulm,09775,0.7,0.1,4.0,Tage, 2.0,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Ostallgäu,09777,0.4,-0.0,2.2,Tage, 1.5,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Würzburg,09679,0.8,-0.1,4.5,Tage, 3.1,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Aichach-Friedberg,09771,0.7,-0.0,4.4,Tage, 2.3,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Augsburg,09772,0.7,0.0,4.0,Tage, 2.1,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Dillingen an der Donau,09773,0.7,0.0,4.4,Tage, 2.3,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Rheinisch-Bergischer Kreis,05378,0.6,-0.1,2.7,Tage, 3.1,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Oberbergischer Kreis,05374,0.5,-0.1,2.5,Tage, 2.4,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Heinsberg,05370,0.6,-0.3,3.1,Tage, 3.0,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Mecklenburgische Seenplatte,13071,0.5,0.1,2.4,Tage, 2.3,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Rostock,13072,0.5,0.1,2.2,Tage, 1.8,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Vorpommern-Rügen,13073,0.4,0.1,1.3,Tage, 1.5,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Nordwestmecklenburg,13074,0.3,0.1,2.2,Tage, 1.4,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Vorpommern-Greifswald,13075,0.4,0.1,1.7,Tage, 1.6,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Ludwigslust-Parchim,13076,0.4,0.1,2.7,Tage, 2.4,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Münster,05515_05566_05558_05570,0.5,0.1,3.2,Tage, 2.8,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Lüchow-Dannenberg,03354,0.5,0.1,2.5,Tage, 2.9,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Lüneburg,03355,0.4,-0.0,2.4,Tage, 2.5,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Osterholz,03356,0.4,0.1,2.1,Tage, 2.3,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Rotenburg (Wümme),03357,0.4,0.0,2.1,Tage, 2.4,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Celle,03351,0.4,-0.2,2.4,Tage, 2.7,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Cuxhaven,03352,0.3,-0.0,1.7,Tage, 1.9,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Harburg,03353,0.4,-0.0,2.5,Tage, 2.1,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Regionalverband Saarbrücken,10041,0.9,-0.2,3.8,Tage, 3.2,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Tübingen,08416,0.8,-0.2,4.0,Tage, 2.5,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Stade,03359,0.5,0.0,2.2,Tage, 2.1,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Reutlingen,08415,0.6,-0.2,3.2,Tage, 1.8,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Bonn ,05314_05382,0.5,-0.0,3.1,Tage, 3.3,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Uckermark,12073,0.5,-0.1,2.9,Tage, 2.6,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Teltow-Fläming,12072,0.7,-0.3,3.8,Tage, 3.2,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Spree-Neiße,12071,0.6,0.0,3.8,Tage, 3.4,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Prignitz,12070,0.6,-0.0,2.7,Tage, 3.0,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Unna,05978,0.5,-0.0,3.0,Tage, 2.8,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Helmstedt,03154,0.5,-0.1,3.5,Tage, 2.7,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Siegen-Wittgenstein,05970,0.5,-0.0,2.1,Tage, 1.8,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Saalekreis,15088,0.5,-0.1,3.6,Tage, 3.1,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Soest,05974,0.4,-0.1,2.6,Tage, 2.5,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Harz,15085,0.4,-0.1,2.7,Tage, 2.1,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Burgenlandkreis,15084,0.5,-0.1,3.5,Tage, 2.8,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Krefeld,05114_05112_05162_05166_05170,0.6,-0.2,3.3,Tage, 3.2,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Weimar ,16055_16071,0.5,-0.1,3.2,Tage, 2.5,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Heilbronn ,08121_08125,0.9,-0.2,4.7,Tage, 3.2,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Bielefeld ,05711_05754_05758_05766,0.4,0.0,2.9,Tage, 2.4,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Borken,05554,0.5,0.1,3.0,Tage, 2.7,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Trier-Saarburg,07235,0.6,-0.2,3.4,Tage, 3.0,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Vulkaneifel,07233,0.3,0.0,1.9,Tage, 2.1,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Eifelkreis Bitburg-Prüm,07232,0.5,-0.2,2.6,Tage, 2.5,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Bernkastel-Wittlich,07231,0.5,-0.1,3.2,Tage, 2.9,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Gelsenkirchen ,05513_05113_05916_05911_05562_05512,0.5,-0.2,3.3,Tage, 3.1,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Fulda,06631,0.5,-0.0,3.0,Tage, 2.0,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Hersfeld-Rotenburg,06632,0.5,-0.1,2.8,Tage, 2.2,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Kassel,06633,0.5,-0.1,2.5,Tage, 1.9,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Saarlouis,10044,0.8,-0.3,3.6,Tage, 3.3,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Saarpfalz-Kreis,10045,0.8,-0.1,3.7,Tage, 2.8,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Werra-Meißner-Kreis,06636,0.5,-0.1,2.7,Tage, 1.9,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Offenbach am Main,06413_06438_06435_06412,0.7,0.1,3.5,Tage, 3.0,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Mettmann,05158,0.6,-0.1,3.1,Tage, 3.0,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Osnabrück,03404_03459_05566,0.5,-0.0,3.2,Tage, 2.6,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Freyung-Grafenau,09272,0.6,-0.0,3.8,Tage, 1.7,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Lippe,05766,0.4,-0.1,2.8,Tage, 2.0,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Zweibrücken ,07320_07340_10045_07317,0.7,-0.0,3.6,Tage, 2.8,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Kleve,05154,0.5,-0.1,3.1,Tage, 3.0,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Städteregion Aachen,05334,0.4,-0.0,2.1,Tage, 2.2,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Flensburg ,01001_01059,0.2,-0.0,1.7,Tage, 1.7,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Amberg-Sulzbach,09371,0.7,-0.1,4.6,Tage, 2.4,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Remscheid ,05120_05124_05122_05378_05374,0.6,0.0,2.4,Tage, 2.6,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Oldenburg (Oldenburg),03403_03458_03451_03461,0.4,0.0,2.1,Tage, 2.2,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Landshut ,09261_09274,0.9,0.1,5.3,Tage, 2.5,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Main-Tauber-Kreis,08128,0.7,-0.1,4.3,Tage, 2.8,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Hohenlohekreis,08126,0.8,-0.1,4.3,Tage, 2.7,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Schwäbisch Hall,08127,0.7,-0.1,4.3,Tage, 2.4,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Heilbronn,08125,0.9,-0.2,4.7,Tage, 3.2,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Erfurt ,16051_16067_16068_16070_16071_16055,0.4,-0.1,3.0,Tage, 2.3,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Wolfsburg,03103_03154_03151,0.4,0.0,3.1,Tage, 2.9,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Erlangen ,09562_09572_09564_09563,0.8,-0.3,4.9,Tage, 3.3,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Kiel ,01002_01057_01058,0.3,0.0,1.7,Tage, 1.8,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Enzkreis,08236,0.9,-0.3,3.8,Tage, 2.6,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Freudenstadt,08237,0.5,-0.1,3.0,Tage, 1.8,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Calw,08235,0.5,-0.2,3.2,Tage, 1.8,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Merzig-Wadern,10042,0.5,-0.2,3.5,Tage, 2.9,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Stendal,15090,0.6,-0.0,2.9,Tage, 3.7,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Schwalm-Eder-Kreis,06634,0.5,-0.1,2.6,Tage, 2.1,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Bamberg ,09461_09471,0.8,-0.3,4.5,Tage, 2.9,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Waldeck-Frankenberg,06635,0.4,-0.0,2.1,Tage, 1.8,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Sankt Wendel,10046,0.5,-0.1,3.2,Tage, 2.5,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Verden,03361,0.5,-0.0,2.2,Tage, 2.8,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Uelzen,03360,0.4,0.0,2.5,Tage, 2.7,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Mainz,07315_07339_06414_06433,0.7,0.0,3.9,Tage, 4.0,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Kaufbeuren ,09762_09777,0.4,-0.0,2.2,Tage, 1.5,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Wiesbaden,06414_07315_07339_06439_06436_06433,0.6,-0.1,3.4,Tage, 3.5,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Rems-Murr-Kreis,08119,0.7,-0.2,4.0,Tage, 2.6,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Ludwigsburg,08118,0.8,-0.3,4.0,Tage, 3.0,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Wittmund,03462,0.3,-0.0,1.2,Tage, 1.5,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Vechta,03460,0.4,-0.0,3.0,Tage, 2.7,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Wesermarsch,03461,0.4,0.1,1.8,Tage, 1.9,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Fürth,09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564,0.6,-0.1,4.4,Tage, 2.7,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Heidekreis,03358,0.4,-0.1,2.3,Tage, 2.6,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Darmstadt,06411_06432_06438,0.8,-0.0,4.2,Tage, 3.7,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Südwestpfalz,07340,0.7,-0.1,3.6,Tage, 2.8,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Göppingen,08117,0.7,-0.1,4.0,Tage, 2.3,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Höxter,05762,0.5,-0.1,2.5,Tage, 1.9,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um Frankfurt (Oder) ,12053_12067_12064,0.6,-0.2,4.0,Tage, 3.1,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Steinfurt,05566,0.5,0.0,3.4,Tage, 2.7,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Mönchengladbach,05116_05370_05166_05162,0.6,-0.3,3.2,Tage, 3.2,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Recklinghausen,05562,0.4,-0.2,3.3,Tage, 3.0,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Region um  Rhein-Pfalz-Kreis,07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212,1.0,-0.0,4.0,Tage, 3.6,Tendenz zur Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Rhein-Kreis Neuss,05162,0.5,-0.1,3.4,Tage, 3.3,Zunahme 
Maximale Dauer von Hitzeperioden,ganzes Jahr,Viersen,05166,0.6,-0.2,3.2,Tage, 3.2,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Wuppertal,05124_05122_05120_05158_05954_05374,0.5,-0.3,1.5,mm/Tag, 14.2,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Saalfeld-Rudolstadt,16073,0.3,-0.5,1.9,mm/Tag, 9.3,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Sonneberg,16072,0.7,-0.2,1.6,mm/Tag, 13.7,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Weimarer Land,16071,0.4,-0.7,2.3,mm/Tag, 8.1,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Ilm-Kreis,16070,0.5,-0.4,2.3,mm/Tag, 9.8,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Altenburger Land,16077,0.3,-1.2,2.2,mm/Tag, 8.2,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Greiz,16076,0.2,-1.0,2.4,mm/Tag, 8.6,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Saale-Orla-Kreis,16075,0.5,-0.7,2.2,mm/Tag, 9.2,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Saale-Holzland-Kreis,16074,0.3,-1.1,2.6,mm/Tag, 8.4,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Bottrop,05512_05119_05513_05113_05170_05562,0.5,-0.3,1.5,mm/Tag, 10.5,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Dessau-Rolau ,15001_15091_15082,0.5,-1.1,2.0,mm/Tag, 7.5,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Augsburg,09761_09772_09771,0.5,0.0,1.7,mm/Tag, 11.5,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Jena ,16053_16074_16071_16055,0.3,-0.8,2.4,mm/Tag, 8.2,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Ingolstadt ,09161_09176_09185_09186,0.7,0.0,1.7,mm/Tag, 10.4,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Ostprignitz-Ruppin,12068,0.6,-1.0,2.0,mm/Tag, 7.7,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Odenwaldkreis,06437,0.6,-0.4,1.5,mm/Tag, 13.0,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Hochtaunuskreis,06434,0.8,-0.6,2.2,mm/Tag, 10.7,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Main-Kinzig-Kreis,06435,0.6,-0.1,1.6,mm/Tag, 11.4,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Darmstadt-Dieburg,06432,0.6,-0.7,1.9,mm/Tag, 10.2,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Groß-Gerau,06433,0.6,-0.4,2.9,mm/Tag, 8.5,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Bergstraße,06431,0.5,-0.6,2.3,mm/Tag, 11.6,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Barnim,12060,0.7,-1.2,2.0,mm/Tag, 7.8,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Dahme-Spreewald,12061,0.6,-1.0,2.1,mm/Tag, 7.5,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Elbe-Elster,12062,0.7,-1.0,2.4,mm/Tag, 7.6,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Havelland,12063,0.7,-1.0,2.2,mm/Tag, 7.2,Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Märkisch-Oderland,12064,0.9,-0.8,2.3,mm/Tag, 7.2,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Oberhavel,12065,0.8,-1.2,2.0,mm/Tag, 7.7,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Oberspreewald-Lausitz,12066,0.6,-1.0,2.1,mm/Tag, 7.8,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Rheingau-Taunus-Kreis,06439,0.7,-0.1,2.2,mm/Tag, 9.4,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Nürnberg,09564_09563_09574_09565_09573_09572_09576_09562,0.5,-0.3,2.0,mm/Tag, 10.2,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Waldshut,08337,1.1,0.1,1.8,mm/Tag, 17.6,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Lörrach,08336,0.6,-1.8,2.8,mm/Tag, 17.2,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Konstanz,08335,0.7,-0.0,1.5,mm/Tag, 11.7,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Schwerin ,13004_13076_13074,0.5,-1.0,2.2,mm/Tag, 8.3,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Wilhelmshaven,03405_03455,0.6,-0.4,1.9,mm/Tag, 10.3,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Ansbach,09561_09571,0.6,-0.1,1.7,mm/Tag, 9.6,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Koblenz,07111_07137_07141_07143,0.7,-0.3,1.6,mm/Tag, 10.5,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Biberach,08426,0.7,-0.1,1.5,mm/Tag, 11.6,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Alb-Donau-Kreis,08425,0.6,-0.6,1.6,mm/Tag, 11.3,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Rottweil,08325,0.7,-0.6,1.4,mm/Tag, 13.8,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Schwarzwald-Baar-Kreis,08326,0.8,-0.5,1.6,mm/Tag, 15.0,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Tuttlingen,08327,0.8,-0.1,1.5,mm/Tag, 11.6,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Bayreuth ,09462_09472,0.4,-0.4,1.6,mm/Tag, 11.6,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Diepholz,03251,0.4,-0.2,1.8,mm/Tag, 9.1,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Mayen-Koblenz,07137,0.7,-0.2,1.9,mm/Tag, 8.8,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Holzminden,03255,0.6,-0.5,1.8,mm/Tag, 11.1,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Hildesheim,03254,0.7,-0.7,2.0,mm/Tag, 9.4,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Schaumburg,03257,0.7,-0.2,2.0,mm/Tag, 9.8,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Nienburg (Weser),03256,0.5,-0.1,1.6,mm/Tag, 9.0,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Vogtlandkreis,14523,0.2,-0.8,1.9,mm/Tag, 9.8,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Mittelsachsen,14522,0.2,-0.9,1.6,mm/Tag, 9.9,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Erzgebirgskreis,14521,0.4,-0.6,2.1,mm/Tag, 11.7,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Berlin,11000,0.8,-1.3,2.0,mm/Tag, 7.7,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Zwickau,14524,0.2,-0.9,2.2,mm/Tag, 9.4,keine Änderungen 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Schwabach ,09565_09576_09564,0.5,-0.4,1.8,mm/Tag, 9.9,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Braunschweig,03101_03157_03154_03151_03102_03158_03103,0.7,-1.4,2.3,mm/Tag, 8.6,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Hof ,09464_09475,0.5,-0.4,1.8,mm/Tag, 11.1,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Kaiserslautern,07312_07335_07332,0.5,-0.0,2.3,mm/Tag, 10.1,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  München,09162_09184_09179_09174,0.8,-0.1,1.8,mm/Tag, 13.0,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um Cottbus ,12052_12071,0.7,-0.9,2.2,mm/Tag, 7.8,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Region um  Bochum,05911_05954_05913_05513_05113_05916_05562,0.5,-0.5,1.7,mm/Tag, 11.2,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Bautzen,14625,0.7,-0.6,2.0,mm/Tag, 9.1,Tendenz zur Zunahme 
95. Perzentil des Niederschlags,ganzes Jahr,Görlitz,14626,0.5,-0.9,2.4,mm/Tag, 8.9,Tendenz zur Zunahme 
