Klimakennwert,Jahreszeit,Landkreis Name,Landkreis Kennziffer (Kreisschlüssel),Median der Änderungen,Minimum,Maximum,Einheit,HYRAS Beobachtungen 1971-2000,Experteneinschätzung zur Belastbarkeit 
Tropische Nächte,ganzes Jahr,Region um Frankfurt (Oder) ,12053_12067_12064,1.3,0.1,11.6,Nächte/Jahr, 0.3,Zunahme 
Tropische Nächte,ganzes Jahr,Steinfurt,05566,0.4,-0.0,8.5,Nächte/Jahr, 0.1,Zunahme 
Tropische Nächte,ganzes Jahr,Region um  Mönchengladbach,05116_05370_05166_05162,1.3,0.0,14.7,Nächte/Jahr, 0.3,Zunahme 
Tropische Nächte,ganzes Jahr,Recklinghausen,05562,0.5,-0.1,11.1,Nächte/Jahr, 0.2,Zunahme 
Tropische Nächte,ganzes Jahr,Region um  Rhein-Pfalz-Kreis,07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212,2.3,0.0,20.3,Nächte/Jahr, 0.4,Zunahme 
Tropische Nächte,ganzes Jahr,Rhein-Kreis Neuss,05162,1.5,-0.0,14.5,Nächte/Jahr, 0.4,Zunahme 
Tropische Nächte,ganzes Jahr,Viersen,05166,1.2,0.0,14.8,Nächte/Jahr, 0.3,Zunahme 
Sommertage,ganzes Jahr,Region um  Wuppertal,05124_05122_05120_05158_05954_05374,8.9,3.9,32.5,Tage/Jahr, 25.4,Zunahme 
Sommertage,ganzes Jahr,Saalfeld-Rudolstadt,16073,9.2,4.4,27.5,Tage/Jahr, 24.7,Zunahme 
Sommertage,ganzes Jahr,Sonneberg,16072,8.0,2.4,26.2,Tage/Jahr, 17.4,Zunahme 
Sommertage,ganzes Jahr,Weimarer Land,16071,11.1,5.0,30.8,Tage/Jahr, 33.1,Zunahme 
Sommertage,ganzes Jahr,Ilm-Kreis,16070,9.0,4.0,26.6,Tage/Jahr, 21.5,Zunahme 
Sommertage,ganzes Jahr,Altenburger Land,16077,12.2,5.6,32.0,Tage/Jahr, 34.5,Zunahme 
Sommertage,ganzes Jahr,Greiz,16076,10.5,4.8,30.0,Tage/Jahr, 29.4,Zunahme 
Sommertage,ganzes Jahr,Saale-Orla-Kreis,16075,9.4,4.5,28.0,Tage/Jahr, 24.2,Zunahme 
Sommertage,ganzes Jahr,Saale-Holzland-Kreis,16074,11.3,5.1,31.1,Tage/Jahr, 33.2,Zunahme 
Sommertage,ganzes Jahr,Region um  Bottrop,05512_05119_05513_05113_05170_05562,9.8,3.9,35.4,Tage/Jahr, 30.3,Zunahme 
Sommertage,ganzes Jahr,Region um Dessau-Rolau ,15001_15091_15082,12.4,5.4,32.9,Tage/Jahr, 39.1,Zunahme 
Sommertage,ganzes Jahr,Region um  Augsburg,09761_09772_09771,14.1,6.6,37.5,Tage/Jahr, 32.8,Zunahme 
Sommertage,ganzes Jahr,Region um Jena ,16053_16074_16071_16055,11.3,5.0,30.9,Tage/Jahr, 33.4,Zunahme 
Sommertage,ganzes Jahr,Region um Ingolstadt ,09161_09176_09185_09186,13.4,7.3,36.1,Tage/Jahr, 34.4,Zunahme 
Sommertage,ganzes Jahr,Ostprignitz-Ruppin,12068,9.6,3.9,30.8,Tage/Jahr, 31.0,Zunahme 
Sommertage,ganzes Jahr,Odenwaldkreis,06437,13.2,5.6,34.3,Tage/Jahr, 29.8,Zunahme 
Sommertage,ganzes Jahr,Hochtaunuskreis,06434,11.0,4.5,33.9,Tage/Jahr, 25.1,Zunahme 
Sommertage,ganzes Jahr,Main-Kinzig-Kreis,06435,12.4,5.2,34.2,Tage/Jahr, 32.3,Zunahme 
Sommertage,ganzes Jahr,Darmstadt-Dieburg,06432,15.8,6.0,35.2,Tage/Jahr, 42.3,Zunahme 
Sommertage,ganzes Jahr,Groß-Gerau,06433,15.7,6.1,36.1,Tage/Jahr, 48.9,Zunahme 
Sommertage,ganzes Jahr,Bergstraße,06431,15.0,6.2,35.3,Tage/Jahr, 41.1,Zunahme 
Sommertage,ganzes Jahr,Barnim,12060,9.6,4.5,31.0,Tage/Jahr, 35.6,Zunahme 
Sommertage,ganzes Jahr,Dahme-Spreewald,12061,11.1,6.1,32.8,Tage/Jahr, 40.3,Zunahme 
Sommertage,ganzes Jahr,Elbe-Elster,12062,11.5,5.9,33.0,Tage/Jahr, 40.1,Zunahme 
Sommertage,ganzes Jahr,Havelland,12063,11.7,4.5,32.5,Tage/Jahr, 36.8,Zunahme 
Sommertage,ganzes Jahr,Märkisch-Oderland,12064,10.4,4.7,31.8,Tage/Jahr, 36.8,Zunahme 
Sommertage,ganzes Jahr,Oberhavel,12065,9.9,4.4,31.2,Tage/Jahr, 32.7,Zunahme 
Sommertage,ganzes Jahr,Oberspreewald-Lausitz,12066,11.5,6.2,32.9,Tage/Jahr, 41.6,Zunahme 
Sommertage,ganzes Jahr,Rheingau-Taunus-Kreis,06439,11.1,5.0,34.8,Tage/Jahr, 28.0,Zunahme 
Sommertage,ganzes Jahr,Region um  Nürnberg,09564_09563_09574_09565_09573_09572_09576_09562,13.7,6.2,34.2,Tage/Jahr, 36.4,Zunahme 
Sommertage,ganzes Jahr,Waldshut,08337,11.6,4.9,35.6,Tage/Jahr, 24.8,Zunahme 
Sommertage,ganzes Jahr,Lörrach,08336,12.5,6.0,38.5,Tage/Jahr, 29.5,Zunahme 
Sommertage,ganzes Jahr,Konstanz,08335,14.3,7.2,38.5,Tage/Jahr, 32.5,Zunahme 
Sommertage,ganzes Jahr,Region um Schwerin ,13004_13076_13074,8.0,2.4,27.9,Tage/Jahr, 21.9,Zunahme 
Sommertage,ganzes Jahr,Region um  Wilhelmshaven,03405_03455,5.8,1.2,21.3,Tage/Jahr, 13.1,Zunahme 
Sommertage,ganzes Jahr,Region um  Ansbach,09561_09571,13.3,5.6,35.2,Tage/Jahr, 31.8,Zunahme 
Sommertage,ganzes Jahr,Region um  Koblenz,07111_07137_07141_07143,10.6,4.5,34.5,Tage/Jahr, 29.8,Zunahme 
Sommertage,ganzes Jahr,Biberach,08426,13.8,6.0,36.7,Tage/Jahr, 29.9,Zunahme 
Sommertage,ganzes Jahr,Alb-Donau-Kreis,08425,11.6,4.8,34.9,Tage/Jahr, 24.1,Zunahme 
Sommertage,ganzes Jahr,Rottweil,08325,11.8,4.7,36.1,Tage/Jahr, 24.7,Zunahme 
Sommertage,ganzes Jahr,Schwarzwald-Baar-Kreis,08326,9.8,2.8,34.3,Tage/Jahr, 17.0,Zunahme 
Sommertage,ganzes Jahr,Tuttlingen,08327,11.0,3.2,35.1,Tage/Jahr, 19.6,Zunahme 
Sommertage,ganzes Jahr,Region um Bayreuth ,09462_09472,11.0,4.9,31.2,Tage/Jahr, 26.2,Zunahme 
Sommertage,ganzes Jahr,Diepholz,03251,9.5,2.5,30.7,Tage/Jahr, 26.0,Zunahme 
Sommertage,ganzes Jahr,Mayen-Koblenz,07137,11.0,5.0,35.2,Tage/Jahr, 31.5,Zunahme 
Sommertage,ganzes Jahr,Holzminden,03255,9.0,3.0,29.2,Tage/Jahr, 23.5,Zunahme 
Sommertage,ganzes Jahr,Hildesheim,03254,10.1,3.6,31.0,Tage/Jahr, 27.8,Zunahme 
Sommertage,ganzes Jahr,Schaumburg,03257,9.1,2.6,30.9,Tage/Jahr, 26.7,Zunahme 
Sommertage,ganzes Jahr,Nienburg (Weser),03256,9.6,2.6,31.0,Tage/Jahr, 29.7,Zunahme 
Sommertage,ganzes Jahr,Vogtlandkreis,14523,8.6,3.8,26.1,Tage/Jahr, 21.9,Zunahme 
Sommertage,ganzes Jahr,Mittelsachsen,14522,9.6,4.7,28.9,Tage/Jahr, 27.5,Zunahme 
Sommertage,ganzes Jahr,Erzgebirgskreis,14521,7.9,2.9,23.5,Tage/Jahr, 15.8,Zunahme 
Sommertage,ganzes Jahr,Berlin,11000,12.1,4.8,33.2,Tage/Jahr, 38.2,Zunahme 
Sommertage,ganzes Jahr,Zwickau,14524,10.4,4.8,29.7,Tage/Jahr, 30.0,Zunahme 
Sommertage,ganzes Jahr,Region um Schwabach ,09565_09576_09564,13.4,6.8,34.9,Tage/Jahr, 36.9,Zunahme 
Sommertage,ganzes Jahr,Region um  Braunschweig,03101_03157_03154_03151_03102_03158_03103,10.6,3.6,31.0,Tage/Jahr, 29.5,Zunahme 
Sommertage,ganzes Jahr,Region um Hof ,09464_09475,8.6,2.8,26.2,Tage/Jahr, 19.3,Zunahme 
Sommertage,ganzes Jahr,Region um  Kaiserslautern,07312_07335_07332,13.8,6.0,36.7,Tage/Jahr, 36.1,Zunahme 
Sommertage,ganzes Jahr,Region um  München,09162_09184_09179_09174,13.6,6.9,36.7,Tage/Jahr, 33.7,Zunahme 
Sommertage,ganzes Jahr,Region um Cottbus ,12052_12071,11.5,6.8,32.0,Tage/Jahr, 42.6,Zunahme 
Sommertage,ganzes Jahr,Region um  Bochum,05911_05954_05913_05513_05113_05916_05562,9.9,3.9,34.1,Tage/Jahr, 28.6,Zunahme 
Sommertage,ganzes Jahr,Bautzen,14625,10.8,5.7,30.9,Tage/Jahr, 37.3,Zunahme 
Sommertage,ganzes Jahr,Görlitz,14626,10.2,5.4,29.6,Tage/Jahr, 34.8,Zunahme 
Sommertage,ganzes Jahr,Meißen,14627,12.0,5.6,32.0,Tage/Jahr, 39.3,Zunahme 
Sommertage,ganzes Jahr,Region um Amberg ,09361_09371,12.4,6.0,31.8,Tage/Jahr, 31.4,Zunahme 
Sommertage,ganzes Jahr,Sächsische Schweiz-Osterzgebirge,14628,9.4,4.9,27.7,Tage/Jahr, 28.8,Zunahme 
Sommertage,ganzes Jahr,Esslingen,08116,14.6,7.1,38.3,Tage/Jahr, 36.9,Zunahme 
Sommertage,ganzes Jahr,Böblingen,08115,13.3,6.5,37.0,Tage/Jahr, 31.9,Zunahme 
Sommertage,ganzes Jahr,Region um Eisenach ,16056_16063_06636,9.7,4.3,30.1,Tage/Jahr, 25.1,Zunahme 
Sommertage,ganzes Jahr,Düren,05358,10.6,4.7,35.1,Tage/Jahr, 28.3,Zunahme 
Sommertage,ganzes Jahr,Region um Ludwigshafen am Rhein ,07314_07311_07338_08222,15.5,7.1,36.8,Tage/Jahr, 50.3,Zunahme 
Sommertage,ganzes Jahr,Region um Passau ,09262_09275,14.8,6.7,34.8,Tage/Jahr, 35.4,Zunahme 
Sommertage,ganzes Jahr,Region um Magdeburg ,15003_15083_15089_15086,11.5,4.6,32.2,Tage/Jahr, 35.9,Zunahme 
Sommertage,ganzes Jahr,Region um Straubing ,09263_09278,14.3,7.6,34.3,Tage/Jahr, 35.2,Zunahme 
Sommertage,ganzes Jahr,Region um  Coburg,09463_09473,11.6,4.8,31.5,Tage/Jahr, 33.4,Zunahme 
Sommertage,ganzes Jahr,Region um Duisburg ,05112_05114_05119_05117_05170_05158_05111,10.2,4.0,36.0,Tage/Jahr, 31.8,Zunahme 
Sommertage,ganzes Jahr,Region um Bremen ,04011_03361_03251_03401_03461_03356_03352_04012,8.4,1.9,27.2,Tage/Jahr, 21.8,Zunahme 
Sommertage,ganzes Jahr,Region um Delmenhorst ,03401_03458_04011_03251_03461,9.0,2.3,29.0,Tage/Jahr, 23.3,Zunahme 
Sommertage,ganzes Jahr,Region um  Potsdam,12054_12063_12069_11000_12051,12.0,4.8,32.8,Tage/Jahr, 38.2,Zunahme 
Sommertage,ganzes Jahr,Cloppenburg,03453,8.7,2.1,30.6,Tage/Jahr, 23.2,Zunahme 
Sommertage,ganzes Jahr,Aurich,03452,5.3,1.0,20.4,Tage/Jahr, 13.1,Zunahme 
Sommertage,ganzes Jahr,Ammerland,03451,6.7,1.6,28.8,Tage/Jahr, 19.5,Zunahme 
Sommertage,ganzes Jahr,Leer,03457,6.3,1.7,27.1,Tage/Jahr, 17.2,Zunahme 
Sommertage,ganzes Jahr,Grafschaft Bentheim,03456,8.6,2.5,33.5,Tage/Jahr, 25.5,Zunahme 
Sommertage,ganzes Jahr,Friesland,03455,5.8,1.2,21.8,Tage/Jahr, 13.1,Zunahme 
Sommertage,ganzes Jahr,Emsland,03454,8.6,2.5,31.7,Tage/Jahr, 23.0,Zunahme 
Sommertage,ganzes Jahr,Osnabrück,03459,8.7,2.6,31.7,Tage/Jahr, 25.3,Zunahme 
Sommertage,ganzes Jahr,Oldenburg,03458,8.8,2.4,29.5,Tage/Jahr, 22.8,Zunahme 
Sommertage,ganzes Jahr,Coesfeld,05558,9.0,3.8,33.3,Tage/Jahr, 27.8,Zunahme 
Sommertage,ganzes Jahr,Potsdam-Mittelmark,12069,11.9,4.9,32.9,Tage/Jahr, 38.9,Zunahme 
Sommertage,ganzes Jahr,Freising,09178,13.1,7.7,36.8,Tage/Jahr, 34.1,Zunahme 
Sommertage,ganzes Jahr,Fürstenfeldbruck,09179,13.9,6.8,37.1,Tage/Jahr, 33.2,Zunahme 
Sommertage,ganzes Jahr,Minden-Lübbecke,05770,9.2,2.6,31.9,Tage/Jahr, 28.0,Zunahme 
Sommertage,ganzes Jahr,Erding,09177,13.5,7.1,36.5,Tage/Jahr, 35.3,Zunahme 
Sommertage,ganzes Jahr,Dachau,09174,13.7,7.1,37.2,Tage/Jahr, 35.5,Zunahme 
Sommertage,ganzes Jahr,Ebersberg,09175,13.4,7.1,36.6,Tage/Jahr, 32.1,Zunahme 
Sommertage,ganzes Jahr,Paderborn,05774,8.8,3.4,30.5,Tage/Jahr, 23.8,Zunahme 
Sommertage,ganzes Jahr,Bad Tölz-Wolfratshausen,09173,11.6,4.1,29.6,Tage/Jahr, 22.4,Zunahme 
Sommertage,ganzes Jahr,Altötting,09171,15.0,8.0,35.6,Tage/Jahr, 36.8,Zunahme 
Sommertage,ganzes Jahr,Segeberg,01060,7.1,1.1,25.5,Tage/Jahr, 20.7,Zunahme 
Sommertage,ganzes Jahr,Steinburg,01061,6.8,0.5,24.6,Tage/Jahr, 19.7,Zunahme 
Sommertage,ganzes Jahr,Stormarn,01062,7.6,1.5,27.0,Tage/Jahr, 21.5,Zunahme 
Sommertage,ganzes Jahr,Warendorf,05570,10.2,3.8,34.0,Tage/Jahr, 28.0,Zunahme 
Sommertage,ganzes Jahr,Erlangen-Höchstadt,09572,14.3,5.4,34.0,Tage/Jahr, 39.4,Zunahme 
Sommertage,ganzes Jahr,Ansbach,09571,13.3,5.6,35.3,Tage/Jahr, 31.9,Zunahme 
Sommertage,ganzes Jahr,Roth,09576,13.1,6.8,34.9,Tage/Jahr, 35.9,Zunahme 
Sommertage,ganzes Jahr,Weißenburg-Gunzenhausen,09577,13.4,6.2,35.1,Tage/Jahr, 31.0,Zunahme 
Sommertage,ganzes Jahr,Nürnberger Land,09574,12.8,5.8,33.1,Tage/Jahr, 32.4,Zunahme 
Sommertage,ganzes Jahr,Neustadt an der Aisch-Bad Windsheim,09575,14.1,5.6,34.6,Tage/Jahr, 35.5,Zunahme 
Sommertage,ganzes Jahr,Wesel,05170,9.7,3.7,36.0,Tage/Jahr, 31.0,Zunahme 
Sommertage,ganzes Jahr,Lichtenfels,09478,13.4,4.8,33.2,Tage/Jahr, 33.6,Zunahme 
Sommertage,ganzes Jahr,Coburg,09473,11.6,4.8,31.4,Tage/Jahr, 33.3,Zunahme 
Sommertage,ganzes Jahr,Bayreuth,09472,10.9,4.9,31.2,Tage/Jahr, 25.8,Zunahme 
Sommertage,ganzes Jahr,Bamberg,09471,13.8,5.2,33.6,Tage/Jahr, 35.1,Zunahme 
Sommertage,ganzes Jahr,Oder-Spree,12067,10.7,5.6,32.1,Tage/Jahr, 38.4,Zunahme 
Sommertage,ganzes Jahr,Kulmbach,09477,11.2,4.7,30.7,Tage/Jahr, 28.6,Zunahme 
Sommertage,ganzes Jahr,Kronach,09476,9.2,3.9,27.4,Tage/Jahr, 23.4,Zunahme 
Sommertage,ganzes Jahr,Hof,09475,8.6,2.8,26.2,Tage/Jahr, 19.3,Zunahme 
Sommertage,ganzes Jahr,Forchheim,09474,12.7,5.1,33.5,Tage/Jahr, 32.9,Zunahme 
Sommertage,ganzes Jahr,Vogelsbergkreis,06535,9.8,4.2,32.0,Tage/Jahr, 23.0,Zunahme 
Sommertage,ganzes Jahr,Marburg-Biedenkopf,06534,10.0,4.0,32.3,Tage/Jahr, 26.9,Zunahme 
Sommertage,ganzes Jahr,Limburg-Weilburg,06533,11.3,4.4,34.1,Tage/Jahr, 33.2,Zunahme 
Sommertage,ganzes Jahr,Lahn-Dill-Kreis,06532,9.8,3.6,32.0,Tage/Jahr, 26.5,Zunahme 
Sommertage,ganzes Jahr,Gießen,06531,12.0,5.1,34.8,Tage/Jahr, 33.1,Zunahme 
Sommertage,ganzes Jahr,Region um  Heidelberg,08221_08226_08222,16.5,6.2,36.4,Tage/Jahr, 43.5,Zunahme 
Sommertage,ganzes Jahr,Region um Solingen ,05122_05158_05124_05378_05120,10.1,4.4,34.3,Tage/Jahr, 28.3,Zunahme 
Sommertage,ganzes Jahr,Köln,05315,12.6,4.9,37.3,Tage/Jahr, 35.4,Zunahme 
Sommertage,ganzes Jahr,Oberallgäu,09780,7.4,1.8,27.4,Tage/Jahr, 13.9,Zunahme 
Sommertage,ganzes Jahr,Deggendorf,09271,14.6,6.8,34.3,Tage/Jahr, 35.6,Zunahme 
Sommertage,ganzes Jahr,Kelheim,09273,13.7,7.5,35.1,Tage/Jahr, 37.5,Zunahme 
Sommertage,ganzes Jahr,Rhein-Sieg-Kreis,05382,11.9,5.2,36.0,Tage/Jahr, 32.1,Zunahme 
Sommertage,ganzes Jahr,Passau,09275,14.7,6.7,34.8,Tage/Jahr, 35.2,Zunahme 
Sommertage,ganzes Jahr,Landshut,09274,13.5,8.1,35.9,Tage/Jahr, 37.7,Zunahme 
Sommertage,ganzes Jahr,Rottal-Inn,09277,14.2,7.3,35.3,Tage/Jahr, 35.6,Zunahme 
Sommertage,ganzes Jahr,Regen,09276,10.2,3.4,28.4,Tage/Jahr, 18.0,Zunahme 
Sommertage,ganzes Jahr,Dingolfing-Landau,09279,14.9,7.8,35.4,Tage/Jahr, 38.1,Zunahme 
Sommertage,ganzes Jahr,Straubing-Bogen,09278,14.1,7.6,34.3,Tage/Jahr, 34.9,Zunahme 
Sommertage,ganzes Jahr,Cham,09372,12.1,5.7,30.8,Tage/Jahr, 27.9,Zunahme 
Sommertage,ganzes Jahr,Neumarkt in der Oberpfalz,09373,12.4,6.5,33.4,Tage/Jahr, 30.7,Zunahme 
Sommertage,ganzes Jahr,Neustadt an der Waldnaab,09374,11.5,5.5,30.1,Tage/Jahr, 26.9,Zunahme 
Sommertage,ganzes Jahr,Regensburg,09375,13.8,7.3,34.0,Tage/Jahr, 38.3,Zunahme 
Sommertage,ganzes Jahr,Schwandorf,09376,12.2,6.5,31.5,Tage/Jahr, 32.3,Zunahme 
Sommertage,ganzes Jahr,Tirschenreuth,09377,9.3,3.9,29.1,Tage/Jahr, 21.1,Zunahme 
Sommertage,ganzes Jahr,Ennepe-Ruhr-Kreis,05954,8.9,3.7,31.7,Tage/Jahr, 25.5,Zunahme 
Sommertage,ganzes Jahr,Hochsauerlandkreis,05958,6.7,2.1,25.1,Tage/Jahr, 16.1,Zunahme 
Sommertage,ganzes Jahr,Unterallgäu,09778,13.4,4.8,36.4,Tage/Jahr, 27.4,Zunahme 
Sommertage,ganzes Jahr,Region um Chemnitz ,14511_14524_14521_14522,9.1,4.5,27.2,Tage/Jahr, 24.1,Zunahme 
Sommertage,ganzes Jahr,Region um Pirmasens ,07317_07340,13.1,5.8,36.9,Tage/Jahr, 34.0,Zunahme 
Sommertage,ganzes Jahr,Hamburg,02000,7.9,1.7,27.1,Tage/Jahr, 23.2,Zunahme 
Sommertage,ganzes Jahr,Unstrut-Hainich-Kreis,16064,9.9,4.3,30.4,Tage/Jahr, 26.9,Zunahme 
Sommertage,ganzes Jahr,Kyffhäuserkreis,16065,10.5,4.6,31.9,Tage/Jahr, 29.9,Zunahme 
Sommertage,ganzes Jahr,Schmalkalden-Meiningen,16066,9.0,3.4,27.3,Tage/Jahr, 20.8,Zunahme 
Sommertage,ganzes Jahr,Gotha,16067,9.8,4.5,29.2,Tage/Jahr, 25.2,Zunahme 
Sommertage,ganzes Jahr,Eichsfeld,16061,8.5,3.6,29.2,Tage/Jahr, 21.8,Zunahme 
Sommertage,ganzes Jahr,Nordhausen,16062,8.5,3.4,28.3,Tage/Jahr, 24.8,Zunahme 
Sommertage,ganzes Jahr,Wartburgkreis,16063,10.0,4.5,30.3,Tage/Jahr, 25.8,Zunahme 
Sommertage,ganzes Jahr,Sömmerda,16068,12.3,5.0,32.7,Tage/Jahr, 36.7,Zunahme 
Sommertage,ganzes Jahr,Hildburghausen,16069,9.4,3.9,28.3,Tage/Jahr, 24.7,Zunahme 
Sommertage,ganzes Jahr,Neuwied,07138,10.9,4.9,36.2,Tage/Jahr, 31.5,Zunahme 
Sommertage,ganzes Jahr, Region um Würzburg,09663_09679,14.2,5.7,35.4,Tage/Jahr, 38.5,Zunahme 
Sommertage,ganzes Jahr,Ahrweiler,07131,9.1,3.7,32.5,Tage/Jahr, 25.6,Zunahme 
Sommertage,ganzes Jahr,Altenkirchen (Westerwald),07132,9.3,4.1,33.0,Tage/Jahr, 26.7,Zunahme 
Sommertage,ganzes Jahr,Bad Kreuznach,07133,11.8,5.1,35.0,Tage/Jahr, 32.0,Zunahme 
Sommertage,ganzes Jahr,Birkenfeld,07134,9.5,3.1,32.8,Tage/Jahr, 21.7,Zunahme 
Sommertage,ganzes Jahr,Cochem-Zell,07135,10.4,4.6,34.4,Tage/Jahr, 27.9,Zunahme 
Sommertage,ganzes Jahr,Schweinfurt,09678,13.9,5.5,34.1,Tage/Jahr, 39.1,Zunahme 
Sommertage,ganzes Jahr,Leipzig,14729,12.2,6.1,33.0,Tage/Jahr, 37.6,Zunahme 
Sommertage,ganzes Jahr,Region um Stuttgart ,08111_08115_08116_08118_08119,14.3,6.9,37.8,Tage/Jahr, 36.5,Zunahme 
Sommertage,ganzes Jahr,Bodenseekreis,08435,14.4,6.2,40.3,Tage/Jahr, 32.2,Zunahme 
Sommertage,ganzes Jahr,Ravensburg,08436,13.6,5.4,37.4,Tage/Jahr, 27.6,Zunahme 
Sommertage,ganzes Jahr,Sigmaringen,08437,12.0,5.1,35.0,Tage/Jahr, 22.6,Zunahme 
Sommertage,ganzes Jahr,Region um  Frankfurt am Main,06412_06413_06436_06434_06440_06435_06438_06433,13.4,5.3,35.0,Tage/Jahr, 36.3,Zunahme 
Sommertage,ganzes Jahr,Region um Hagen ,05914_05954_05913_05978_05962,8.8,3.5,31.2,Tage/Jahr, 24.5,Zunahme 
Sommertage,ganzes Jahr,Region um  Main-Taunus-Kreis,06436_06412_06414_06433_06439_06434,12.8,5.2,35.1,Tage/Jahr, 34.6,Zunahme 
Sommertage,ganzes Jahr,Region Hannover,03241,9.5,3.0,31.2,Tage/Jahr, 28.5,Zunahme 
Sommertage,ganzes Jahr,Rhein-Lahn-Kreis,07141,11.4,4.9,35.3,Tage/Jahr, 32.7,Zunahme 
Sommertage,ganzes Jahr,Rhein-Hunsrück-Kreis,07140,10.7,4.1,34.1,Tage/Jahr, 25.0,Zunahme 
Sommertage,ganzes Jahr,Westerwaldkreis,07143,9.4,3.6,33.3,Tage/Jahr, 25.0,Zunahme 
Sommertage,ganzes Jahr,Region um Leverkusen ,05316_05315_05378_05158,11.1,4.7,35.7,Tage/Jahr, 31.2,Zunahme 
Sommertage,ganzes Jahr,Region um  Aschaffenburg,09661_09671_09676,13.5,5.7,34.9,Tage/Jahr, 33.8,Zunahme 
Sommertage,ganzes Jahr,Rosenheim,09187,13.4,5.9,33.8,Tage/Jahr, 32.7,Zunahme 
Sommertage,ganzes Jahr,Pfaffenhofen an der Ilm,09186,14.0,7.7,36.8,Tage/Jahr, 35.8,Zunahme 
Sommertage,ganzes Jahr,Neuburg-Schrobenhausen,09185,14.4,7.4,37.0,Tage/Jahr, 36.1,Zunahme 
Sommertage,ganzes Jahr,München,09184,13.4,6.9,36.0,Tage/Jahr, 31.5,Zunahme 
Sommertage,ganzes Jahr,Mühldorf am Inn,09183,14.3,7.6,35.8,Tage/Jahr, 35.6,Zunahme 
Sommertage,ganzes Jahr,Miesbach,09182,10.2,3.3,27.6,Tage/Jahr, 17.9,Zunahme 
Sommertage,ganzes Jahr,Landsberg am Lech,09181,13.6,5.2,35.9,Tage/Jahr, 26.3,Zunahme 
Sommertage,ganzes Jahr,Garmisch-Partenkirchen,09180,7.5,2.0,24.6,Tage/Jahr, 12.8,Zunahme 
Sommertage,ganzes Jahr,Traunstein,09189,13.1,5.9,32.2,Tage/Jahr, 29.5,Zunahme 
Sommertage,ganzes Jahr,Starnberg,09188,13.8,6.3,35.9,Tage/Jahr, 29.9,Zunahme 
Sommertage,ganzes Jahr,Dithmarschen,01051,5.7,1.0,19.9,Tage/Jahr, 15.8,Zunahme 
Sommertage,ganzes Jahr,Herzogtum Lauenburg,01053,7.7,2.1,28.2,Tage/Jahr, 23.0,Zunahme 
Sommertage,ganzes Jahr,Ostholstein,01055,4.5,1.2,21.2,Tage/Jahr, 13.6,Zunahme 
Sommertage,ganzes Jahr,Nordfriesland,01054,3.8,0.5,16.4,Tage/Jahr, 12.0,Zunahme 
Sommertage,ganzes Jahr,Plön,01057,4.9,0.9,20.6,Tage/Jahr, 15.2,Zunahme 
Sommertage,ganzes Jahr,Pinneberg,01056,7.6,0.9,26.8,Tage/Jahr, 21.6,Zunahme 
Sommertage,ganzes Jahr,Schleswig-Flensburg,01059,4.8,0.3,20.2,Tage/Jahr, 13.2,Zunahme 
Sommertage,ganzes Jahr,Rendsburg-Eckernförde,01058,5.6,0.6,22.4,Tage/Jahr, 16.4,Zunahme 
Sommertage,ganzes Jahr,Region um  Lübeck,01003_13074_01055_01053_01062,6.7,1.8,24.8,Tage/Jahr, 17.4,Zunahme 
Sommertage,ganzes Jahr,Region um Oberhausen ,05119_05170_05512_05113_05117_05112,10.0,3.8,35.9,Tage/Jahr, 31.5,Zunahme 
Sommertage,ganzes Jahr,Region um  Memmingen,09764_09778_08436,13.6,5.1,36.9,Tage/Jahr, 27.6,Zunahme 
Sommertage,ganzes Jahr,Wetteraukreis,06440,13.0,5.3,35.4,Tage/Jahr, 36.2,Zunahme 
Sommertage,ganzes Jahr,Rhein-Erft-Kreis,05362,12.0,4.7,37.6,Tage/Jahr, 33.8,Zunahme 
Sommertage,ganzes Jahr,Euskirchen,05366,8.3,3.0,30.8,Tage/Jahr, 20.4,Zunahme 
Sommertage,ganzes Jahr,Region um Rostock ,13003_13072,6.9,1.8,24.5,Tage/Jahr, 18.9,Zunahme 
Sommertage,ganzes Jahr,Wittenberg,15091,12.1,5.5,32.6,Tage/Jahr, 40.1,Zunahme 
Sommertage,ganzes Jahr,Karlsruhe,08215,15.7,6.8,36.7,Tage/Jahr, 47.7,Zunahme 
Sommertage,ganzes Jahr,Rastatt,08216,14.7,6.4,36.7,Tage/Jahr, 39.0,Zunahme 
Sommertage,ganzes Jahr,Region um Offenbach ,06438_06432_06411_06433_06413_06435_06412_09671,14.4,5.6,35.0,Tage/Jahr, 38.3,Zunahme 
Sommertage,ganzes Jahr,Region um Lindau (Bodensee) ,09776_08435_08436_09780_09763,11.6,4.3,34.1,Tage/Jahr, 23.0,Zunahme 
Sommertage,ganzes Jahr,Region um Essen ,05113_05119_05117_05513_05512_05158_05911_05954_05562_05513_05916,10.0,4.0,34.5,Tage/Jahr, 29.1,Zunahme 
Sommertage,ganzes Jahr,Region um Gera ,16052_16076_15084_16074,11.6,5.1,31.5,Tage/Jahr, 33.1,Zunahme 
Sommertage,ganzes Jahr,Märkischer Kreis,05962,8.3,3.0,28.8,Tage/Jahr, 20.1,Zunahme 
