Klimakennwert,Jahreszeit,Landkreis Name,Landkreis Kennziffer (Kreisschlüssel),Median der Änderungen,Minimum,Maximum,Einheit,HYRAS Beobachtungen 1971-2000,Experteneinschätzung zur Belastbarkeit 
99. Perzentil des Niederschlags,ganzes Jahr,Ostprignitz-Ruppin,12068,2.7,-1.8,6.7,mm/Tag, 15.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Odenwaldkreis,06437,2.2,-0.7,6.2,mm/Tag, 25.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Hochtaunuskreis,06434,3.4,0.2,6.5,mm/Tag, 21.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Main-Kinzig-Kreis,06435,2.9,-0.9,5.5,mm/Tag, 21.9,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Darmstadt-Dieburg,06432,2.8,-0.0,4.8,mm/Tag, 20.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Groß-Gerau,06433,2.9,0.5,5.8,mm/Tag, 17.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Bergstraße,06431,3.1,0.6,6.7,mm/Tag, 23.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Barnim,12060,3.1,-0.9,7.4,mm/Tag, 16.2,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Dahme-Spreewald,12061,3.7,-1.1,9.1,mm/Tag, 16.6,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Elbe-Elster,12062,2.9,-0.3,9.8,mm/Tag, 17.2,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Havelland,12063,1.8,-0.6,6.1,mm/Tag, 15.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Märkisch-Oderland,12064,3.7,-0.5,5.9,mm/Tag, 15.9,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Oberhavel,12065,2.3,-1.1,6.3,mm/Tag, 15.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Oberspreewald-Lausitz,12066,3.9,-0.4,8.6,mm/Tag, 17.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Rheingau-Taunus-Kreis,06439,2.9,0.0,5.1,mm/Tag, 19.0,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Nürnberg,09564_09563_09574_09565_09573_09572_09576_09562,3.2,0.1,5.3,mm/Tag, 20.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Waldshut,08337,4.4,-0.3,8.3,mm/Tag, 33.4,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Lörrach,08336,2.7,-0.7,7.7,mm/Tag, 31.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Konstanz,08335,3.5,-0.4,9.2,mm/Tag, 23.8,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Schwerin ,13004_13076_13074,2.3,-1.8,7.7,mm/Tag, 16.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Wilhelmshaven,03405_03455,2.5,-1.4,7.2,mm/Tag, 19.0,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Ansbach,09561_09571,2.9,0.4,4.7,mm/Tag, 19.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Koblenz,07111_07137_07141_07143,3.3,-0.4,5.4,mm/Tag, 20.6,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Biberach,08426,3.9,0.5,8.5,mm/Tag, 23.9,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Alb-Donau-Kreis,08425,3.7,0.6,7.9,mm/Tag, 22.3,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Rottweil,08325,4.1,0.7,6.2,mm/Tag, 26.3,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Schwarzwald-Baar-Kreis,08326,3.3,0.4,6.5,mm/Tag, 29.1,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Tuttlingen,08327,3.3,0.3,10.9,mm/Tag, 22.7,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Bayreuth ,09462_09472,3.1,-1.1,6.6,mm/Tag, 22.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Diepholz,03251,3.3,-1.1,5.4,mm/Tag, 17.2,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Mayen-Koblenz,07137,3.3,-0.7,5.4,mm/Tag, 18.2,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Holzminden,03255,2.5,-1.3,6.3,mm/Tag, 21.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Hildesheim,03254,2.7,-0.3,6.6,mm/Tag, 19.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Schaumburg,03257,2.7,-1.1,5.5,mm/Tag, 19.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Nienburg (Weser),03256,2.6,-1.5,5.8,mm/Tag, 17.5,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Vogtlandkreis,14523,2.9,-1.5,6.1,mm/Tag, 21.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Mittelsachsen,14522,3.0,-2.1,6.4,mm/Tag, 21.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Erzgebirgskreis,14521,2.1,-1.6,6.7,mm/Tag, 25.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Berlin,11000,2.8,-0.2,7.5,mm/Tag, 16.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Zwickau,14524,3.0,-1.0,7.8,mm/Tag, 21.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Schwabach ,09565_09576_09564,2.7,0.2,4.5,mm/Tag, 20.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Braunschweig,03101_03157_03154_03151_03102_03158_03103,2.6,-1.5,6.5,mm/Tag, 17.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Hof ,09464_09475,2.9,-1.5,6.4,mm/Tag, 22.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Kaiserslautern,07312_07335_07332,3.1,-0.1,7.4,mm/Tag, 19.8,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  München,09162_09184_09179_09174,3.1,0.0,6.7,mm/Tag, 27.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Cottbus ,12052_12071,3.4,-0.1,8.4,mm/Tag, 17.8,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Bochum,05911_05954_05913_05513_05113_05916_05562,3.1,0.4,5.0,mm/Tag, 21.1,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Bautzen,14625,3.2,-0.8,7.4,mm/Tag, 20.0,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Görlitz,14626,3.7,-0.8,6.0,mm/Tag, 19.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Meißen,14627,2.5,-0.1,8.9,mm/Tag, 18.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Amberg ,09361_09371,2.1,-1.4,5.7,mm/Tag, 22.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Sächsische Schweiz-Osterzgebirge,14628,3.0,-1.9,7.3,mm/Tag, 23.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Esslingen,08116,3.8,-1.2,7.4,mm/Tag, 23.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Böblingen,08115,3.9,-0.6,8.5,mm/Tag, 21.6,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Eisenach ,16056_16063_06636,2.9,-0.1,5.4,mm/Tag, 19.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Düren,05358,2.9,-0.0,4.8,mm/Tag, 18.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Ludwigshafen am Rhein ,07314_07311_07338_08222,3.2,0.1,6.6,mm/Tag, 17.8,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Passau ,09262_09275,2.9,1.6,5.1,mm/Tag, 24.9,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Magdeburg ,15003_15083_15089_15086,2.9,-0.4,6.1,mm/Tag, 15.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Straubing ,09263_09278,3.4,-0.7,5.9,mm/Tag, 22.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Coburg,09463_09473,3.3,-1.2,5.8,mm/Tag, 19.4,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Duisburg ,05112_05114_05119_05117_05170_05158_05111,2.8,-0.3,5.6,mm/Tag, 19.7,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Bremen ,04011_03361_03251_03401_03461_03356_03352_04012,2.8,-1.1,5.3,mm/Tag, 18.2,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Delmenhorst ,03401_03458_04011_03251_03461,3.0,-0.6,5.5,mm/Tag, 17.7,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Potsdam,12054_12063_12069_11000_12051,2.4,-0.1,6.5,mm/Tag, 15.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Cloppenburg,03453,2.7,-1.5,6.8,mm/Tag, 18.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Aurich,03452,2.5,-0.7,7.9,mm/Tag, 18.9,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ammerland,03451,2.7,-1.5,4.9,mm/Tag, 18.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Leer,03457,2.5,-1.5,7.0,mm/Tag, 18.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Grafschaft Bentheim,03456,2.1,-0.5,12.3,mm/Tag, 19.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Friesland,03455,2.5,-1.3,7.0,mm/Tag, 18.9,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Emsland,03454,2.4,-0.7,6.2,mm/Tag, 18.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Osnabrück,03459,3.3,-1.5,5.4,mm/Tag, 19.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Oldenburg,03458,2.2,-1.7,5.7,mm/Tag, 18.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Coesfeld,05558,3.1,0.3,4.9,mm/Tag, 20.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Potsdam-Mittelmark,12069,2.6,0.1,6.6,mm/Tag, 15.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Freising,09178,3.4,-0.1,6.5,mm/Tag, 24.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Fürstenfeldbruck,09179,2.6,0.6,6.7,mm/Tag, 26.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Minden-Lübbecke,05770,3.5,-1.9,6.2,mm/Tag, 18.1,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Erding,09177,3.5,0.3,6.2,mm/Tag, 25.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Dachau,09174,3.8,0.8,6.0,mm/Tag, 25.7,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ebersberg,09175,3.2,-0.7,6.9,mm/Tag, 28.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Paderborn,05774,1.7,0.4,5.4,mm/Tag, 21.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Bad Tölz-Wolfratshausen,09173,2.8,-2.9,7.0,mm/Tag, 36.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Altötting,09171,3.0,0.6,6.4,mm/Tag, 25.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Segeberg,01060,2.2,-0.8,6.8,mm/Tag, 19.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Steinburg,01061,2.5,-1.2,6.0,mm/Tag, 20.1,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Stormarn,01062,1.7,-1.9,7.2,mm/Tag, 19.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Warendorf,05570,3.1,0.3,5.2,mm/Tag, 19.3,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Erlangen-Höchstadt,09572,3.1,-0.2,6.6,mm/Tag, 19.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ansbach,09571,2.9,0.4,4.7,mm/Tag, 19.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Roth,09576,2.4,0.1,4.6,mm/Tag, 20.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Weißenburg-Gunzenhausen,09577,2.9,0.2,4.7,mm/Tag, 20.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Nürnberger Land,09574,3.1,-0.8,6.4,mm/Tag, 23.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Neustadt an der Aisch-Bad Windsheim,09575,2.6,-0.6,5.9,mm/Tag, 18.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Wesel,05170,2.7,-0.2,6.2,mm/Tag, 18.8,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Lichtenfels,09478,3.4,-0.8,7.2,mm/Tag, 19.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Coburg,09473,3.3,-1.1,5.7,mm/Tag, 19.4,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Bayreuth,09472,3.1,-1.1,6.6,mm/Tag, 22.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Bamberg,09471,2.6,-0.9,5.8,mm/Tag, 19.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Oder-Spree,12067,3.5,-0.0,7.0,mm/Tag, 16.5,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Kulmbach,09477,2.8,-1.1,7.9,mm/Tag, 21.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Kronach,09476,3.2,-0.3,6.0,mm/Tag, 23.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Hof,09475,2.8,-1.5,6.4,mm/Tag, 22.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Forchheim,09474,3.2,-0.3,7.0,mm/Tag, 21.5,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Vogelsbergkreis,06535,2.7,0.3,5.6,mm/Tag, 22.4,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Marburg-Biedenkopf,06534,3.1,0.3,7.0,mm/Tag, 20.4,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Limburg-Weilburg,06533,2.9,-0.8,5.3,mm/Tag, 19.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Lahn-Dill-Kreis,06532,3.1,0.8,5.9,mm/Tag, 22.4,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Gießen,06531,3.3,0.1,6.3,mm/Tag, 19.3,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Heidelberg,08221_08226_08222,3.1,0.6,7.7,mm/Tag, 22.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Solingen ,05122_05158_05124_05378_05120,2.7,-0.1,5.4,mm/Tag, 24.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Köln,05315,3.3,1.0,5.6,mm/Tag, 19.6,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Oberallgäu,09780,2.9,-0.5,7.4,mm/Tag, 40.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Deggendorf,09271,2.7,-0.6,6.2,mm/Tag, 26.3,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Kelheim,09273,3.1,-0.6,5.6,mm/Tag, 21.7,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Rhein-Sieg-Kreis,05382,2.9,0.5,5.4,mm/Tag, 21.1,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Passau,09275,3.0,1.6,5.0,mm/Tag, 24.9,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Landshut,09274,3.0,-1.2,5.0,mm/Tag, 23.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Rottal-Inn,09277,2.9,0.4,6.3,mm/Tag, 24.2,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Regen,09276,1.8,-0.6,6.4,mm/Tag, 28.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Dingolfing-Landau,09279,2.4,-0.7,5.4,mm/Tag, 22.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Straubing-Bogen,09278,3.3,-0.7,5.8,mm/Tag, 22.5,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Cham,09372,3.4,0.7,7.0,mm/Tag, 22.6,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Neumarkt in der Oberpfalz,09373,3.2,0.1,6.2,mm/Tag, 22.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Neustadt an der Waldnaab,09374,2.6,-2.1,6.7,mm/Tag, 21.0,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Regensburg,09375,2.9,-0.5,6.2,mm/Tag, 20.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Schwandorf,09376,3.1,-0.9,6.3,mm/Tag, 20.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Tirschenreuth,09377,2.7,-1.5,6.3,mm/Tag, 22.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ennepe-Ruhr-Kreis,05954,3.0,-0.4,6.5,mm/Tag, 23.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Hochsauerlandkreis,05958,2.2,-0.0,4.6,mm/Tag, 24.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Unterallgäu,09778,3.6,1.1,9.1,mm/Tag, 27.3,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Chemnitz ,14511_14524_14521_14522,2.5,-1.7,6.1,mm/Tag, 22.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Pirmasens ,07317_07340,3.3,-0.1,7.8,mm/Tag, 23.6,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Hamburg,02000,1.9,-1.6,6.1,mm/Tag, 18.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Unstrut-Hainich-Kreis,16064,2.1,0.5,6.8,mm/Tag, 17.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Kyffhäuserkreis,16065,2.5,-0.3,5.8,mm/Tag, 16.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Schmalkalden-Meiningen,16066,2.5,-1.6,5.7,mm/Tag, 19.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Gotha,16067,1.4,-2.1,8.2,mm/Tag, 19.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Eichsfeld,16061,2.7,0.8,4.2,mm/Tag, 19.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Nordhausen,16062,2.5,-1.2,5.0,mm/Tag, 18.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Wartburgkreis,16063,2.0,-0.8,6.3,mm/Tag, 18.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Sömmerda,16068,2.4,-1.9,6.9,mm/Tag, 16.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Hildburghausen,16069,2.7,-0.9,5.3,mm/Tag, 20.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Neuwied,07138,3.2,-0.5,6.5,mm/Tag, 21.5,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr, Region um Würzburg,09663_09679,3.2,-1.0,6.3,mm/Tag, 18.0,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ahrweiler,07131,2.7,-0.4,4.9,mm/Tag, 19.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Altenkirchen (Westerwald),07132,2.6,0.1,5.5,mm/Tag, 24.5,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Bad Kreuznach,07133,2.5,-0.1,6.5,mm/Tag, 17.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Birkenfeld,07134,2.2,-0.8,6.8,mm/Tag, 22.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Cochem-Zell,07135,3.4,-0.9,6.0,mm/Tag, 19.9,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Schweinfurt,09678,2.7,-0.5,6.3,mm/Tag, 17.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Leipzig,14729,2.6,-0.5,6.7,mm/Tag, 18.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Stuttgart ,08111_08115_08116_08118_08119,3.8,0.2,7.3,mm/Tag, 22.5,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Bodenseekreis,08435,3.9,-0.5,6.9,mm/Tag, 28.0,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ravensburg,08436,3.2,-0.1,7.5,mm/Tag, 30.1,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Sigmaringen,08437,3.6,0.6,10.0,mm/Tag, 22.7,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Frankfurt am Main,06412_06413_06436_06434_06440_06435_06438_06433,2.7,0.5,5.6,mm/Tag, 20.2,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Hagen ,05914_05954_05913_05978_05962,2.9,0.3,4.3,mm/Tag, 23.3,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Main-Taunus-Kreis,06436_06412_06414_06433_06439_06434,3.0,0.3,5.4,mm/Tag, 19.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region Hannover,03241,2.6,-0.2,6.3,mm/Tag, 17.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Rhein-Lahn-Kreis,07141,2.9,-0.9,6.3,mm/Tag, 19.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Rhein-Hunsrück-Kreis,07140,2.8,-1.9,5.4,mm/Tag, 18.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Westerwaldkreis,07143,2.5,0.0,6.9,mm/Tag, 24.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Leverkusen ,05316_05315_05378_05158,3.2,0.3,4.6,mm/Tag, 22.6,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Aschaffenburg,09661_09671_09676,2.9,1.1,5.5,mm/Tag, 21.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Rosenheim,09187,2.9,-1.0,7.5,mm/Tag, 32.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Pfaffenhofen an der Ilm,09186,3.9,0.2,6.0,mm/Tag, 23.4,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Neuburg-Schrobenhausen,09185,3.4,1.4,6.9,mm/Tag, 22.3,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,München,09184,3.6,-0.7,7.5,mm/Tag, 28.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Mühldorf am Inn,09183,2.8,-0.2,7.1,mm/Tag, 25.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Miesbach,09182,2.8,-1.5,7.0,mm/Tag, 37.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Landsberg am Lech,09181,3.0,0.0,8.4,mm/Tag, 27.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Garmisch-Partenkirchen,09180,3.0,0.7,6.7,mm/Tag, 34.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Traunstein,09189,3.0,-2.5,6.0,mm/Tag, 34.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Starnberg,09188,3.4,-0.1,8.8,mm/Tag, 28.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Dithmarschen,01051,2.4,-1.0,6.3,mm/Tag, 20.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Herzogtum Lauenburg,01053,2.7,-0.6,7.1,mm/Tag, 18.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ostholstein,01055,2.4,0.2,7.7,mm/Tag, 17.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Nordfriesland,01054,2.1,-1.7,6.8,mm/Tag, 19.7,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Plön,01057,2.3,-1.0,6.7,mm/Tag, 18.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Pinneberg,01056,2.2,-1.6,4.7,mm/Tag, 18.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Schleswig-Flensburg,01059,2.3,-0.6,6.8,mm/Tag, 20.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Rendsburg-Eckernförde,01058,2.5,-0.6,5.3,mm/Tag, 19.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Lübeck,01003_13074_01055_01053_01062,2.0,0.1,8.2,mm/Tag, 17.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Oberhausen ,05119_05170_05512_05113_05117_05112,3.0,-0.5,5.8,mm/Tag, 19.3,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Memmingen,09764_09778_08436,3.4,0.7,8.3,mm/Tag, 28.7,Zunahme 
