Klimakennwert,Jahreszeit,Landkreis Name,Landkreis Kennziffer (Kreisschlüssel),Median der Änderungen,Minimum,Maximum,Einheit,HYRAS Beobachtungen 1971-2000,Experteneinschätzung zur Belastbarkeit 
Trockentage,DJF,Region um Kiel ,01002_01057_01058,-0.3,-2.6,5.3,Tage, 55.1,keine Änderungen 
Trockentage,DJF,Enzkreis,08236,-1.3,-3.9,4.6,Tage, 57.1,Tendenz zur Abnahme 
Trockentage,DJF,Freudenstadt,08237,-1.1,-4.5,4.2,Tage, 50.7,Tendenz zur Abnahme 
Trockentage,DJF,Calw,08235,-1.2,-4.2,3.3,Tage, 52.8,Tendenz zur Abnahme 
Trockentage,DJF,Merzig-Wadern,10042,-0.3,-2.6,7.6,Tage, 51.6,keine Änderungen 
Trockentage,DJF,Stendal,15090,0.1,-3.8,3.7,Tage, 61.5,keine Änderungen 
Trockentage,DJF,Schwalm-Eder-Kreis,06634,-0.5,-4.0,4.3,Tage, 58.0,keine Änderungen 
Trockentage,DJF,Region um Bamberg ,09461_09471,-0.5,-4.7,5.1,Tage, 56.8,keine Änderungen 
Trockentage,DJF,Waldeck-Frankenberg,06635,-1.0,-3.2,3.4,Tage, 55.3,Tendenz zur Abnahme 
Trockentage,DJF,Sankt Wendel,10046,-1.3,-2.8,7.6,Tage, 50.2,keine Änderungen 
Trockentage,DJF,Verden,03361,0.1,-4.0,5.0,Tage, 55.2,keine Änderungen 
Trockentage,DJF,Uelzen,03360,-0.1,-4.3,3.9,Tage, 57.0,keine Änderungen 
Trockentage,DJF,Region um  Mainz,07315_07339_06414_06433,-0.9,-3.3,2.3,Tage, 61.6,Tendenz zur Abnahme 
Trockentage,DJF,Region um Kaufbeuren ,09762_09777,-1.2,-3.9,4.2,Tage, 56.2,Tendenz zur Abnahme 
Trockentage,DJF,Region um  Wiesbaden,06414_07315_07339_06439_06436_06433,-0.7,-3.0,2.2,Tage, 59.7,Tendenz zur Abnahme 
Trockentage,DJF,Rems-Murr-Kreis,08119,-0.9,-4.3,4.6,Tage, 55.3,keine Änderungen 
Trockentage,DJF,Ludwigsburg,08118,-1.2,-3.2,4.6,Tage, 59.5,Tendenz zur Abnahme 
Trockentage,DJF,Wittmund,03462,-0.6,-4.5,5.3,Tage, 53.5,Tendenz zur Abnahme 
Trockentage,DJF,Vechta,03460,-0.1,-2.9,5.1,Tage, 54.4,keine Änderungen 
Trockentage,DJF,Wesermarsch,03461,0.3,-3.4,5.1,Tage, 55.0,keine Änderungen 
Trockentage,DJF,Region um  Fürth,09573_09572_09562_09563_09574_09565_09576_09561_09571_09575_09564,-0.7,-4.3,4.3,Tage, 57.7,Tendenz zur Abnahme 
Trockentage,DJF,Heidekreis,03358,0.1,-4.8,5.3,Tage, 53.7,keine Änderungen 
Trockentage,DJF,Region um  Darmstadt,06411_06432_06438,-0.8,-4.0,3.8,Tage, 58.5,Tendenz zur Abnahme 
Trockentage,DJF,Südwestpfalz,07340,-0.7,-3.1,5.0,Tage, 52.7,keine Änderungen 
Trockentage,DJF,Göppingen,08117,-1.2,-4.1,3.8,Tage, 55.4,Tendenz zur Abnahme 
Trockentage,DJF,Höxter,05762,-0.2,-3.7,5.9,Tage, 52.3,keine Änderungen 
Trockentage,DJF,Region um Frankfurt (Oder) ,12053_12067_12064,-0.8,-3.7,3.8,Tage, 60.9,keine Änderungen 
Trockentage,DJF,Steinfurt,05566,-0.2,-3.2,5.4,Tage, 53.1,keine Änderungen 
Trockentage,DJF,Region um  Mönchengladbach,05116_05370_05166_05162,-1.1,-2.8,4.2,Tage, 54.7,Tendenz zur Abnahme 
Trockentage,DJF,Recklinghausen,05562,-0.8,-3.7,6.2,Tage, 53.4,keine Änderungen 
Trockentage,DJF,Region um  Rhein-Pfalz-Kreis,07338_07311_07318_07314_08222_08226_08215_07334_07337_07313_07316_07332_07319_08221_08212,-0.5,-4.3,3.6,Tage, 58.4,Tendenz zur Abnahme 
Trockentage,DJF,Rhein-Kreis Neuss,05162,-1.0,-2.6,4.3,Tage, 54.5,keine Änderungen 
Trockentage,DJF,Viersen,05166,-1.2,-3.0,4.9,Tage, 54.5,Tendenz zur Abnahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Wuppertal,05124_05122_05120_05158_05954_05374,1.1,-0.3,2.8,mm/Tag, 26.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Saalfeld-Rudolstadt,16073,1.2,-5.5,7.0,mm/Tag, 20.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Sonneberg,16072,1.4,-2.2,6.6,mm/Tag, 25.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Weimarer Land,16071,1.2,-5.2,12.1,mm/Tag, 18.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ilm-Kreis,16070,1.3,-6.0,6.7,mm/Tag, 20.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Altenburger Land,16077,0.5,-3.4,6.2,mm/Tag, 18.8,keine Änderungen 
99. Perzentil des Niederschlags,ganzes Jahr,Greiz,16076,1.4,-4.1,7.1,mm/Tag, 19.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Saale-Orla-Kreis,16075,1.3,-5.0,6.7,mm/Tag, 19.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Saale-Holzland-Kreis,16074,1.2,-7.0,9.1,mm/Tag, 19.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Bottrop,05512_05119_05513_05113_05170_05562,1.2,-1.7,3.0,mm/Tag, 19.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Dessau-Rolau ,15001_15091_15082,1.1,-1.8,8.2,mm/Tag, 16.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Augsburg,09761_09772_09771,2.4,-0.6,4.8,mm/Tag, 24.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Jena ,16053_16074_16071_16055,1.1,-6.1,10.8,mm/Tag, 18.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Ingolstadt ,09161_09176_09185_09186,1.3,-0.8,4.6,mm/Tag, 22.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ostprignitz-Ruppin,12068,0.7,-1.3,5.6,mm/Tag, 15.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Odenwaldkreis,06437,1.3,-1.4,5.0,mm/Tag, 25.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Hochtaunuskreis,06434,1.9,-0.1,7.5,mm/Tag, 21.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Main-Kinzig-Kreis,06435,1.3,-1.0,5.8,mm/Tag, 21.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Darmstadt-Dieburg,06432,0.9,-2.2,7.6,mm/Tag, 20.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Groß-Gerau,06433,0.9,-1.3,8.0,mm/Tag, 17.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Bergstraße,06431,0.9,-2.2,5.9,mm/Tag, 23.2,keine Änderungen 
99. Perzentil des Niederschlags,ganzes Jahr,Barnim,12060,1.9,-0.6,4.8,mm/Tag, 16.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Dahme-Spreewald,12061,1.5,-1.1,5.8,mm/Tag, 16.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Elbe-Elster,12062,2.3,-2.5,5.3,mm/Tag, 17.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Havelland,12063,1.2,-1.3,6.8,mm/Tag, 15.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Märkisch-Oderland,12064,1.9,-0.5,7.0,mm/Tag, 15.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Oberhavel,12065,1.2,-1.2,6.4,mm/Tag, 15.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Oberspreewald-Lausitz,12066,1.8,-1.2,8.6,mm/Tag, 17.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Rheingau-Taunus-Kreis,06439,2.5,-0.6,5.0,mm/Tag, 19.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Nürnberg,09564_09563_09574_09565_09573_09572_09576_09562,0.7,-1.3,4.1,mm/Tag, 20.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Waldshut,08337,1.8,-0.0,5.4,mm/Tag, 33.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Lörrach,08336,0.4,-6.5,7.0,mm/Tag, 31.5,keine Änderungen 
99. Perzentil des Niederschlags,ganzes Jahr,Konstanz,08335,2.0,-0.5,4.7,mm/Tag, 23.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Schwerin ,13004_13076_13074,1.1,-2.2,4.4,mm/Tag, 16.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Wilhelmshaven,03405_03455,1.1,-0.9,4.1,mm/Tag, 19.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Ansbach,09561_09571,1.2,-1.3,4.2,mm/Tag, 19.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Koblenz,07111_07137_07141_07143,1.6,-1.0,3.3,mm/Tag, 20.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Biberach,08426,2.0,-0.2,4.5,mm/Tag, 23.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Alb-Donau-Kreis,08425,1.8,-0.5,4.5,mm/Tag, 22.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Rottweil,08325,1.9,-0.8,5.4,mm/Tag, 26.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Schwarzwald-Baar-Kreis,08326,1.5,-1.9,5.9,mm/Tag, 29.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Tuttlingen,08327,2.1,-0.1,5.9,mm/Tag, 22.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Bayreuth ,09462_09472,0.4,-1.1,4.5,mm/Tag, 22.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Diepholz,03251,0.4,-1.9,3.9,mm/Tag, 17.2,keine Änderungen 
99. Perzentil des Niederschlags,ganzes Jahr,Mayen-Koblenz,07137,1.7,-1.7,3.3,mm/Tag, 18.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Holzminden,03255,1.2,-1.5,7.2,mm/Tag, 21.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Hildesheim,03254,1.3,-2.2,6.3,mm/Tag, 19.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Schaumburg,03257,1.3,-3.2,6.3,mm/Tag, 19.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Nienburg (Weser),03256,1.0,-1.4,3.4,mm/Tag, 17.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Vogtlandkreis,14523,0.3,-2.4,4.9,mm/Tag, 21.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Mittelsachsen,14522,0.9,-2.8,3.7,mm/Tag, 21.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Erzgebirgskreis,14521,1.2,-2.0,3.4,mm/Tag, 25.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Berlin,11000,1.9,-0.4,6.9,mm/Tag, 16.4,Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Zwickau,14524,0.3,-2.2,5.1,mm/Tag, 21.0,keine Änderungen 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Schwabach ,09565_09576_09564,0.9,-1.4,3.6,mm/Tag, 20.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Braunschweig,03101_03157_03154_03151_03102_03158_03103,1.3,-1.7,4.0,mm/Tag, 17.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Hof ,09464_09475,1.0,-1.4,4.4,mm/Tag, 22.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Kaiserslautern,07312_07335_07332,1.6,-2.3,3.8,mm/Tag, 19.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  München,09162_09184_09179_09174,1.4,-0.5,4.4,mm/Tag, 27.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Cottbus ,12052_12071,1.4,-0.3,8.1,mm/Tag, 17.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Bochum,05911_05954_05913_05513_05113_05916_05562,1.3,-0.6,2.5,mm/Tag, 21.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Bautzen,14625,2.3,-1.2,5.8,mm/Tag, 20.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Görlitz,14626,2.8,-0.8,6.5,mm/Tag, 19.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Meißen,14627,1.4,-3.1,5.9,mm/Tag, 18.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Amberg ,09361_09371,0.7,-0.7,4.9,mm/Tag, 22.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Sächsische Schweiz-Osterzgebirge,14628,2.6,-0.5,5.0,mm/Tag, 23.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Esslingen,08116,1.3,-1.4,7.4,mm/Tag, 23.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Böblingen,08115,1.9,-1.6,5.5,mm/Tag, 21.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Eisenach ,16056_16063_06636,1.4,-2.1,6.1,mm/Tag, 19.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Düren,05358,1.3,-1.0,3.5,mm/Tag, 18.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Ludwigshafen am Rhein ,07314_07311_07338_08222,-0.1,-2.2,5.6,mm/Tag, 17.8,keine Änderungen 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Passau ,09262_09275,1.0,-2.3,2.4,mm/Tag, 24.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Magdeburg ,15003_15083_15089_15086,1.4,-0.4,6.0,mm/Tag, 15.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Straubing ,09263_09278,0.9,-2.8,2.3,mm/Tag, 22.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Coburg,09463_09473,1.3,-2.6,3.8,mm/Tag, 19.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Duisburg ,05112_05114_05119_05117_05170_05158_05111,1.1,-1.3,3.0,mm/Tag, 19.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Bremen ,04011_03361_03251_03401_03461_03356_03352_04012,1.1,-1.5,3.8,mm/Tag, 18.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Delmenhorst ,03401_03458_04011_03251_03461,0.6,-1.8,3.4,mm/Tag, 17.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Potsdam,12054_12063_12069_11000_12051,1.8,-1.2,6.1,mm/Tag, 15.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Cloppenburg,03453,0.6,-2.1,4.2,mm/Tag, 18.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Aurich,03452,1.2,-0.8,5.7,mm/Tag, 18.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ammerland,03451,0.6,-2.1,4.1,mm/Tag, 18.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Leer,03457,1.1,-1.1,3.5,mm/Tag, 18.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Grafschaft Bentheim,03456,0.3,-2.4,3.0,mm/Tag, 19.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Friesland,03455,1.3,-0.8,4.3,mm/Tag, 18.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Emsland,03454,0.3,-1.9,3.6,mm/Tag, 18.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Osnabrück,03459,0.3,-1.8,4.3,mm/Tag, 19.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Oldenburg,03458,0.7,-2.4,4.6,mm/Tag, 18.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Coesfeld,05558,1.3,-0.9,3.1,mm/Tag, 20.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Potsdam-Mittelmark,12069,1.4,-1.5,5.5,mm/Tag, 15.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Freising,09178,1.3,-1.1,5.6,mm/Tag, 24.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Fürstenfeldbruck,09179,2.0,-0.9,5.2,mm/Tag, 26.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Minden-Lübbecke,05770,0.9,-3.0,5.2,mm/Tag, 18.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Erding,09177,1.1,-0.8,4.4,mm/Tag, 25.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Dachau,09174,1.6,-0.1,5.6,mm/Tag, 25.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ebersberg,09175,1.7,-1.4,3.7,mm/Tag, 28.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Paderborn,05774,0.6,-2.2,5.0,mm/Tag, 21.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Bad Tölz-Wolfratshausen,09173,1.9,-4.7,6.5,mm/Tag, 36.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Altötting,09171,0.3,-1.6,3.4,mm/Tag, 25.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Segeberg,01060,0.9,-2.0,5.2,mm/Tag, 19.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Steinburg,01061,1.6,-2.1,5.4,mm/Tag, 20.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Stormarn,01062,0.8,-3.4,4.7,mm/Tag, 19.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Warendorf,05570,1.3,-0.9,3.4,mm/Tag, 19.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Erlangen-Höchstadt,09572,0.6,-1.8,4.2,mm/Tag, 19.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ansbach,09571,1.2,-1.3,4.1,mm/Tag, 19.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Roth,09576,0.8,-1.3,3.3,mm/Tag, 20.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Weißenburg-Gunzenhausen,09577,1.6,-1.7,4.0,mm/Tag, 20.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Nürnberger Land,09574,0.6,-0.7,4.7,mm/Tag, 23.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Neustadt an der Aisch-Bad Windsheim,09575,1.3,-0.7,3.5,mm/Tag, 18.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Wesel,05170,1.4,-2.9,3.8,mm/Tag, 18.8,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Lichtenfels,09478,1.3,-1.3,4.4,mm/Tag, 19.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Coburg,09473,1.3,-2.6,3.9,mm/Tag, 19.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Bayreuth,09472,0.5,-1.1,4.4,mm/Tag, 22.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Bamberg,09471,1.1,-0.4,4.1,mm/Tag, 19.9,keine Änderungen 
99. Perzentil des Niederschlags,ganzes Jahr,Oder-Spree,12067,1.7,0.1,7.2,mm/Tag, 16.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Kulmbach,09477,1.0,-1.1,4.1,mm/Tag, 21.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Kronach,09476,1.7,-2.3,4.4,mm/Tag, 23.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Hof,09475,0.9,-1.5,4.4,mm/Tag, 22.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Forchheim,09474,0.7,-0.7,4.3,mm/Tag, 21.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Vogelsbergkreis,06535,1.4,-0.4,7.8,mm/Tag, 22.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Marburg-Biedenkopf,06534,1.1,-0.1,7.1,mm/Tag, 20.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Limburg-Weilburg,06533,1.3,-1.6,5.6,mm/Tag, 19.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Lahn-Dill-Kreis,06532,1.8,-0.0,7.6,mm/Tag, 22.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Gießen,06531,1.7,-1.8,4.8,mm/Tag, 19.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um  Heidelberg,08221_08226_08222,0.7,-4.4,4.6,mm/Tag, 22.7,keine Änderungen 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Solingen ,05122_05158_05124_05378_05120,1.1,-1.4,3.0,mm/Tag, 24.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Köln,05315,1.6,0.1,4.0,mm/Tag, 19.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Oberallgäu,09780,1.0,-4.7,12.2,mm/Tag, 40.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Deggendorf,09271,0.7,-2.5,2.8,mm/Tag, 26.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Kelheim,09273,0.6,-0.7,4.9,mm/Tag, 21.7,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Rhein-Sieg-Kreis,05382,1.1,-0.1,3.9,mm/Tag, 21.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Passau,09275,1.0,-2.2,2.4,mm/Tag, 24.9,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Landshut,09274,0.6,-1.4,4.4,mm/Tag, 23.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Rottal-Inn,09277,1.1,-0.7,3.0,mm/Tag, 24.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Regen,09276,0.7,-1.7,2.7,mm/Tag, 28.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Dingolfing-Landau,09279,0.6,-3.0,3.0,mm/Tag, 22.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Straubing-Bogen,09278,0.9,-2.8,2.2,mm/Tag, 22.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Cham,09372,1.1,-1.2,4.9,mm/Tag, 22.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Neumarkt in der Oberpfalz,09373,0.8,-2.2,3.9,mm/Tag, 22.2,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Neustadt an der Waldnaab,09374,0.8,-1.2,4.1,mm/Tag, 21.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Regensburg,09375,0.8,-0.2,3.7,mm/Tag, 20.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Schwandorf,09376,0.9,-1.0,4.7,mm/Tag, 20.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Tirschenreuth,09377,1.1,-1.7,3.5,mm/Tag, 22.0,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Ennepe-Ruhr-Kreis,05954,1.2,-0.7,2.8,mm/Tag, 23.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Hochsauerlandkreis,05958,1.2,-1.4,4.2,mm/Tag, 24.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Unterallgäu,09778,2.0,-1.0,5.4,mm/Tag, 27.3,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Chemnitz ,14511_14524_14521_14522,1.1,-1.7,3.5,mm/Tag, 22.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Region um Pirmasens ,07317_07340,1.3,-4.0,4.7,mm/Tag, 23.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Hamburg,02000,0.9,-1.5,4.3,mm/Tag, 18.4,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Unstrut-Hainich-Kreis,16064,1.6,-2.7,9.4,mm/Tag, 17.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Kyffhäuserkreis,16065,1.3,-2.1,11.0,mm/Tag, 16.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Schmalkalden-Meiningen,16066,1.5,-2.4,5.6,mm/Tag, 19.6,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Gotha,16067,1.7,-5.6,7.0,mm/Tag, 19.5,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Eichsfeld,16061,0.4,-1.4,10.0,mm/Tag, 19.1,Tendenz zur Zunahme 
99. Perzentil des Niederschlags,ganzes Jahr,Nordhausen,16062,1.3,-1.4,8.3,mm/Tag, 18.6,Tendenz zur Zunahme 
